seed,round,method,correlation,rmse_c,mae_c,worst_client_rmse_c,p90_client_rmse_c,client_rmse_sd_c,effective_bits,energy_j,utility_target_js,temperature_coverage_js,participation_jain,max_relay_energy_j,min_residual_energy_j
59,6,resource_adaptive,0.0,1.7754721066170804,0.845626164133087,8.689059973912391,2.002881283210521,1.4272776224889572,212410.69653038695,0.7285446020198901,0.045255428044942564,0.0002692801016295464,0.8928571428571429,0.022251178295370523,8.504385466869518
59,7,resource_adaptive,0.0,1.7440460596604497,0.7698593301736477,8.679408303643578,1.9796109394024826,1.4433098010275898,244077.44770119578,0.8413781297127506,0.04434842043151046,0.0003184160526179321,0.89546783625731,0.022251178295370523,8.497812222884145
59,8,resource_adaptive,0.0,1.748790024830543,0.7771675764217244,8.680453304821604,1.9690417503988449,1.4466553634486465,279807.88608084625,0.9635581379859466,0.04356768136412246,9.844630857597047e-05,0.8888888888888888,0.02427670909111352,8.497812222884145
59,9,resource_adaptive,0.0,1.7946962989196114,0.8953357813358348,8.685669352950308,1.96940531084221,1.4197361109622917,303560.83729065215,1.0581899257685,0.052838167302624875,0.0002636683775236409,0.8522727272727273,0.02467264968626479,8.491238978898771
59,10,resource_adaptive,0.0,1.8318704697303858,0.9690494574195191,8.69774728405053,1.9727141330357885,1.403026106632066,336159.3770014617,1.1731665671033615,0.0519701246624282,0.00023793270967008528,0.8538251366120219,0.030736660901901094,8.491238978898771
59,11,resource_adaptive,0.0,1.8815075758387318,1.0570791772353998,8.704804465349302,1.9798001790419757,1.3873646068185501,368175.500669854,1.2868036515406642,0.05661958350308486,0.0002301749022832629,0.845917225950783,0.030736660901901094,8.491238978898771
59,12,resource_adaptive,0.0,1.892216161555092,1.0788346179289379,8.697155004224634,1.9959850643685326,1.381018825012438,398611.2709164552,1.396805923107847,0.06149044676310778,0.0001802264967353241,0.8379888268156425,0.038242313044903414,8.491238978898771
59,13,resource_adaptive,0.0,1.9438932508196836,1.1580821831647967,8.695956541736537,2.122518812181752,1.3704289142994532,426624.34399255953,1.5012359911828872,0.065585726505661,0.0002697586583484523,0.8343206951026856,0.038242313044903414,8.491209591772726
59,14,resource_adaptive,0.0,1.9561779847117426,1.1726481253007774,8.698955423308703,2.1542979845935553,1.3701556832921113,457035.7485021073,1.611182221554847,0.06713246695522342,0.0002170834516887959,0.8299457994579946,0.040993689396015706,8.491209591772726
59,15,resource_adaptive,0.0,1.9280714225988116,1.1332910695198835,8.686887909274246,2.194064793070742,1.375792136609315,479726.90628938994,1.7033718844655967,0.06687952746772768,0.00034814096627523743,0.8109861591695502,0.046354092438190365,8.484665734913397
59,16,resource_adaptive,0.0,1.950837288021884,1.1636099719396698,8.689370252033386,2.279579827102716,1.374918216408113,508615.48808261193,1.8098156225900077,0.06083461525342998,0.000346078394635464,0.8307372793354102,0.046354092438190365,8.484665734913397
59,17,resource_adaptive,0.0,1.9280144212171633,1.1360371054996559,8.685240122619287,2.1403618819872583,1.372613568228432,535991.9106384367,1.912781394468405,0.06432594667179416,0.0003188979752456869,0.8225182149362478,0.05195432606359195,8.484665734913397
59,18,resource_adaptive,0.0,1.9090992303781413,1.1101908612153653,8.686643431162043,2.028280689106979,1.3738482489611252,570734.2357327115,2.032688742185237,0.06397067599480061,0.0002494400902252167,0.8312807881773399,0.05504674190825008,8.484665734913397
59,19,resource_adaptive,0.0,1.847707177508123,1.0091527810436647,8.672238449741462,2.0232033229090036,1.3912365465167629,597377.247480217,2.1339676692045,0.06235875819493998,0.00034644694980371716,0.8282856093979442,0.05731472910576661,8.478092490928024
59,20,resource_adaptive,0.0,1.8174780090758937,0.949737207518953,8.67248582292629,1.999385217793928,1.4038798898285094,628445.3810225305,2.2454243763518207,0.06372006377006398,0.0003536639182989401,0.828363154406892,0.058133084900996786,8.478092490928024
59,21,resource_adaptive,0.0,1.7900213518835537,0.9050929094766994,8.653977591865774,1.9677785917412813,1.4088874759159076,657190.28294016,2.3515376507623684,0.06422206780240855,0.00029667117718429976,0.8322010869565217,0.06566633908228049,8.47151924694265
59,22,resource_adaptive,0.0,1.7712608173911382,0.8641064641168406,8.644029952144477,1.9667179964929522,1.418916829771951,687273.5406549738,2.4607291435064402,0.06477406288882291,0.0002979111436345675,0.8278598795840175,0.06566633908228049,8.47151924694265
59,23,resource_adaptive,0.0,1.7675475186126428,0.8549494162089035,8.6372599055359,1.966683299739595,1.4220715667972468,714406.3001842669,2.563134490423814,0.06682527575967967,0.00035049954221484626,0.8236796213253612,0.06566633908228049,8.47151924694265
59,24,resource_adaptive,0.0,1.747832074571687,0.810864413327292,8.62856094755416,1.9679520425429704,1.4316691690502747,746100.0812280851,2.676030186824596,0.07067218955319625,0.0003502471892148782,0.819672131147541,0.06860132099515084,8.469746710428241
59,25,resource_adaptive,0.0,1.742420069155334,0.7923439253317117,8.636772086714682,1.967094784990319,1.4372229406112378,770952.1836915956,2.7731900224906707,0.07235783014951337,0.0003076864320495349,0.8158416875522139,0.07643588562821832,8.464946002957277
59,26,resource_adaptive,0.0,1.7334181977108305,0.7687694936371751,8.637413640413014,1.968593141826324,1.4421843322133971,806368.6500591213,2.89464789513598,0.07399805558668872,0.0003055080583585782,0.8178474641889276,0.07643588562821832,8.464946002957277
59,27,resource_adaptive,0.0,1.7310214160264683,0.7604918783069182,8.640538952767411,1.9692226796150152,1.4442429710340292,831934.0255799183,2.993448258833813,0.07447996717688178,0.00031037191182253603,0.8227248104008668,0.07643588562821832,8.464946002957277
59,28,resource_adaptive,0.0,1.7311350584987943,0.7654674333436962,8.629893301281134,1.9708370824472081,1.4417901613062896,860010.6366782795,3.0980244643600434,0.0761244141641011,0.0002974995057552338,0.8249158249158249,0.08459640548309377,8.464946002957277
59,29,resource_adaptive,0.0,1.7317137264666544,0.7690120857543737,8.632185542933543,1.9704399434411288,1.4407487652951905,883746.6749765935,3.1926173524461654,0.07549565641722569,0.00034650379404490536,0.8202637328339576,0.08459640548309377,8.458372758971903
59,30,resource_adaptive,0.0,1.733193167857685,0.7759354010347754,8.634643687520283,1.9689302897439582,1.4383950012312576,911708.4523023049,3.2969294402953024,0.07809309815667614,0.0003157212179608931,0.8173496076721883,0.08459640548309377,8.458372758971903
61,1,resource_adaptive,0.0,2.5447791593449414,1.869003688197059,8.863275266389474,3.6801304176836287,1.3790934067477771,13159.482047779415,0.07026680870989266,0.4074489469880578,0.011376902066342426,0.20833333333333334,0.0,8.559508570423844
61,2,resource_adaptive,0.0,2.410404380474786,1.735909954502956,8.805025236393455,3.383183753175625,1.3613851172619535,33337.32248813224,0.15667584172270416,0.23448280631624283,0.0024944413569984464,0.4166666666666667,0.002609026691062372,8.559508570423844
61,3,resource_adaptive,0.0,2.282186302750878,1.5986297904796742,8.768635692896641,3.037348960574517,1.3523061541291241,60016.37892892287,0.25803767153652263,0.14951682156211163,0.0007192552622604384,0.625,0.008160519854875455,8.559508570423844
61,4,resource_adaptive,0.0,2.033040692699832,1.3059812349616606,8.69305664937944,2.557244043812599,1.354054116849698,139854.2031915254,0.48166466734050845,0.07164917459662706,0.0002031099221174446,0.8333333333333334,0.022251178295370523,8.551218433117382
61,5,resource_adaptive,0.0,1.929894839590182,1.1488882534904745,8.703975021197634,2.375183815653555,1.373105989756166,190912.76504997132,0.6390993596149341,0.032181677528087725,8.185259966944804e-05,0.9300595238095238,0.022251178295370523,8.551218433117382
61,6,resource_adaptive,0.0,1.8031828893627044,0.920623354831282,8.683819452785768,2.073005260062136,1.4110911562102726,213974.28683049447,0.7321408597101375,0.02500924825111811,0.00021634046850407918,0.8928571428571429,0.022251178295370523,8.551218433117382
61,7,resource_adaptive,0.0,1.7602637622456767,0.8173898160039037,8.678421926019716,1.9978132264219437,1.4310830441757605,246501.27053757562,0.8469529222364243,0.03137674565177028,0.00010938887745943449,0.8800287356321839,0.022251178295370523,8.54716736408743
61,8,resource_adaptive,0.0,1.7476234521339198,0.7681077087634902,8.693157476733804,1.9737418470810835,1.4469407492173116,272175.2125812837,0.9460029889369529,0.03642566812661639,0.00011530398083034585,0.8547008547008547,0.029615107054577823,8.54716736408743
61,9,resource_adaptive,0.0,1.7834691068836859,0.8571705021201929,8.697583010554455,1.9685834346270488,1.4309866390377333,297751.081250469,1.0448274868760794,0.04185363102377205,0.00024274136495553838,0.84375,0.030736660901901094,8.54716736408743
61,10,resource_adaptive,0.0,1.8129231367705043,0.9250316827114112,8.698501769706498,1.9692013568713358,1.4158312491752063,331752.4373028009,1.1630306057964428,0.04107330489922305,0.0002166807645935177,0.8753501400560224,0.030736660901901094,8.544878358222949
61,11,resource_adaptive,0.0,1.8945143992761941,1.0911779191812576,8.692552485352602,2.001469351903807,1.376402585077476,358971.45321802923,1.265634342401468,0.045437947633375775,0.0002275349063894196,0.8574263038548753,0.03497551009675248,8.544878358222949
61,12,resource_adaptive,0.0,1.932474307451311,1.1443364860187288,8.704266475334663,2.110643157805406,1.3700787550654054,389455.8349788503,1.3757484204513564,0.04974068379853531,0.00023508546723426308,0.847457627118644,0.04057022153072954,8.541838993758406
61,13,resource_adaptive,0.0,1.9718472480588511,1.194218547926048,8.71900217745389,2.224162426167024,1.365892924800764,420926.7609373349,1.4881315501558712,0.05368882099006955,0.00029404778911676084,0.8463541666666666,0.043184770413216444,8.538538283328515
61,14,resource_adaptive,0.0,2.0048537720324116,1.2371786587110922,8.715616435381202,2.297303624507436,1.3631597395156103,446571.0513491567,1.5871134181030613,0.054503147782015954,0.0002933444539227997,0.8367486338797814,0.043184770413216444,8.538538283328515
61,15,resource_adaptive,0.0,2.0244726544568508,1.263653589879398,8.716295752972343,2.328122939622881,1.3607650837286758,476081.85017308674,1.6949882553981002,0.05407165737189529,0.0002920870687489156,0.8461191335740073,0.04766484880684273,8.53651062342938
61,16,resource_adaptive,0.0,2.0086846646602803,1.2489994584899828,8.696278803838695,2.2741776221123104,1.3602065731822741,502199.8873795343,1.7950597409729296,0.05785571584463364,0.00032694923809369996,0.8307372793354102,0.048545173455391104,8.532198208434082
61,17,resource_adaptive,0.0,1.977071175585215,1.2030184854580963,8.693669995757284,2.1950325600426477,1.366396018608032,530559.9987006781,1.9002879970115605,0.061603473532017144,0.000328365308671911,0.8225182149362478,0.05075119179958943,8.532198208434082
61,18,resource_adaptive,0.0,1.9395108745698,1.150796153179168,8.68283119170901,2.1731655898199334,1.3718608749632624,559478.6981456546,2.0068010057350065,0.062338763965242336,0.0003066939074856895,0.8333333333333334,0.05414540708079269,8.532198208434082
61,19,resource_adaptive,0.0,1.8856073285790371,1.07327244590718,8.678334897968927,2.0192132175808934,1.3795046343845923,590456.6805853043,2.118050365346201,0.06381881245993491,0.0003156843775452428,0.8319505899705014,0.06121942789374349,8.532198208434082
61,20,resource_adaptive,0.0,1.8428850792084543,1.0001388578468342,8.665249703180466,2.0520886963522442,1.3933649785498403,616706.1321428949,2.218424103928659,0.061618147659490766,0.0003939957318538428,0.8300132802124834,0.06121942789374349,8.532198208434082
61,21,resource_adaptive,0.0,1.8216907466314343,0.9619000995449213,8.665249243552259,1.9703131722478047,1.399147965919677,648432.747675765,2.331395319654261,0.06387215107601955,0.00038466225068225666,0.8277027027027027,0.06796664552982523,8.525858133539648
61,22,resource_adaptive,0.0,1.7767197270759525,0.8603331282167562,8.666808852258379,1.9627686551808459,1.4241993007763754,678384.2964047655,2.4402838817309616,0.0673106038505394,0.0003525880132449751,0.822457857531267,0.06796664552982523,8.525858133539648
61,23,resource_adaptive,0.0,1.762851861555344,0.832518684010665,8.656459009280097,1.9619100759733927,1.4292363566794601,702656.4643448219,2.5361098679930913,0.06987127013697175,0.0004167315191037523,0.8091654429760157,0.07105298852257193,8.525853882771331
61,24,resource_adaptive,0.0,1.7442768877240316,0.7849139758069723,8.652547780209796,1.9630535296390097,1.4405370996630218,732008.0115948304,2.643618426668111,0.06764845570646516,0.0003883678305554597,0.8163265306122449,0.07814761579868511,8.525853882771331
61,25,resource_adaptive,0.0,1.7436293557308367,0.7856408183597093,8.642062319145204,1.9641240494313037,1.4407984773784606,761657.5359272675,2.751812332632716,0.06875559322954714,0.00038521431367601484,0.8241033755274262,0.07814761579868511,8.519518058645215
61,26,resource_adaptive,0.0,1.7367718116662725,0.7724376576853732,8.632110194725694,1.965106501159576,1.4423673663001524,787729.879625887,2.8517787231395406,0.07130206642442845,0.00039264916275373737,0.8187984496124031,0.07814761579868511,8.519518058645215
61,27,resource_adaptive,0.0,1.7307066316239266,0.7619467854830957,8.618554177235277,1.970008652640793,1.4423707637657093,820450.5509274867,2.96703626713322,0.07263569607938256,0.0004118217071485249,0.818292025862069,0.08156943311816978,8.519518058645215
61,28,resource_adaptive,0.0,1.7285764388049192,0.7629342981294421,8.616287917306966,1.9706799303865803,1.4405085479478077,849700.8351380622,3.0743119208175442,0.07341478624100334,0.0003930990683859726,0.8174841508174842,0.08460756760947268,8.513177983750781
61,29,resource_adaptive,0.0,1.7284313735676362,0.7623816170791301,8.623092864847361,1.9701412164939172,1.4409600945586047,878408.2119564755,3.1803388874998944,0.07341175676961656,0.000393599292912204,0.819496414094169,0.08861585189283916,8.513177983750781
61,30,resource_adaptive,0.0,1.7250057857861225,0.7511744352294067,8.6225837474279,1.9722333611580845,1.4433170879300918,907018.3039859565,3.286142099167701,0.07402587116130238,0.00043203120325266246,0.8166376306620209,0.09507580370362673,8.513177983750781
67,1,resource_adaptive,0.0,2.576289289330979,1.8989445943299432,8.882238219886768,3.756779154577666,1.3848928412970036,14318.723187758078,0.07293306333184359,0.4414240978824899,0.00330022560770858,0.20833333333333334,0.0,8.502564680406177
67,2,resource_adaptive,0.0,2.436009663205049,1.7623421092742815,8.814101006658074,3.427508162396441,1.3635656847683688,32101.605954889088,0.15383369369624492,0.2564256583325963,0.0016307916498621519,0.4166666666666667,0.002609026691062372,8.502564680406177
67,3,resource_adaptive,0.0,2.2951058965209894,1.6130036388429578,8.772508100651656,3.077026646907845,1.3524441817050676,59520.75177615976,0.2568977290851675,0.15924374522871998,0.00046804215953352376,0.625,0.008160519854875455,8.496431903946757
67,4,resource_adaptive,0.0,2.011754121954703,1.2762287506363816,8.693123055066062,2.5190930590789105,1.3564013170569154,137521.11019710015,0.47629855345333044,0.07630094757527839,0.0001441132843869631,0.8333333333333334,0.022251178295370523,8.48973038466018
67,5,resource_adaptive,0.0,1.9448111018186036,1.1705562079107348,8.70891742123394,2.385448744678145,1.3703454727919235,183805.16809874028,0.6227518866271027,0.04085820254053295,6.93686214313921e-05,0.9300595238095238,0.022251178295370523,8.48973038466018
67,6,resource_adaptive,0.0,1.7988926461040975,0.9143354047761745,8.681086926626534,2.046502844223744,1.4111660907054207,205314.44093494082,0.7122232141503642,0.04487595122307639,0.00013446837326427867,0.872093023255814,0.022251178295370523,8.48973038466018
67,7,resource_adaptive,0.0,1.7416539892023573,0.7690846703188969,8.683717758776636,1.9836524434539724,1.4413869147758576,243956.3155872072,0.841099525850577,0.03988167617174551,0.0001832182933475928,0.89546783625731,0.023642033625787907,8.48973038466018
67,8,resource_adaptive,0.0,1.7455266678107197,0.775196929303065,8.668918058976583,1.9699973365550518,1.4455888567587143,268389.69253668457,0.9372962928343751,0.04054513917587182,0.00020499583616859291,0.8658008658008658,0.023642033625787907,8.486075010503866
67,9,resource_adaptive,0.0,1.787836692404851,0.8782579334610661,8.690299895538192,1.968812486924463,1.4234132169090903,296574.9024529998,1.0421222756419002,0.051462103125942835,0.0002081425634939196,0.8522727272727273,0.027281676377327157,8.486075010503866
67,10,resource_adaptive,0.0,1.8344200215646527,0.9795541239272862,8.691539610585085,1.973969516317852,1.3998589018835053,332056.51140433614,1.1637299762299738,0.05265436653401222,0.00025689716559487545,0.8608815426997245,0.034110269719941966,8.486075010503866
67,11,resource_adaptive,0.0,1.884667895069506,1.0701259789811786,8.70273093007644,1.9840981615870825,1.3815334668793149,365503.05637186783,1.280657029655297,0.05536547387433234,0.0001631097028248981,0.8692528735632183,0.03549093669379112,8.486075010503866
67,12,resource_adaptive,0.0,1.9518109786363296,1.1723257457479739,8.71304445859585,2.163229102039712,1.3660596196837063,392317.40732673113,1.3823300368514824,0.054777610552857084,0.00020217583130353441,0.8670520231213873,0.03549093669379112,8.47628685988813
67,13,resource_adaptive,0.0,1.9892618218110025,1.2221946875647758,8.715582202968173,2.2552742142426276,1.3608115984467475,419684.66395103245,1.4852747270873754,0.05867854129694634,0.00022712306872608057,0.8545711974110033,0.03549093669379112,8.47628685988813
67,14,resource_adaptive,0.0,1.9828838963757895,1.2150413401453641,8.709509891773276,2.2320863047050623,1.3606319144425145,449188.54247294035,1.5931336476877633,0.0602317398961637,0.00024054988000025903,0.8542538354253836,0.043651456548666576,8.47628685988813
67,15,resource_adaptive,0.0,1.9894281439639205,1.21830578689648,8.714656950261427,2.2544080755064777,1.363348266203423,479744.9131313462,1.703413300202097,0.06258520598789319,0.00023257944562422476,0.8461191335740073,0.043651456548666576,8.47628685988813
67,16,resource_adaptive,0.0,1.9871843468949533,1.2098871253131578,8.718191133274336,2.2556860927221125,1.3676433754454043,506930.2089597756,1.8059394806074847,0.06355406575679336,0.0003123528599987881,0.8412197686645636,0.05167313309020921,8.472631485731815
67,17,resource_adaptive,0.0,1.9714108290312422,1.1983367211858964,8.697845793172371,2.1898517648548945,1.3637191719591,533622.3868199537,1.9073314896858944,0.06549011196183735,0.0002881740479717674,0.8362268518518519,0.05186071686513054,8.472631485731815
67,18,resource_adaptive,0.0,1.950036337022512,1.1642844219496202,8.698726898165287,2.1362008620358517,1.3700383436019385,562159.095626977,2.012965919942048,0.06690750728564177,0.00024782734786506184,0.8353960396039604,0.05186071686513054,8.472631485731815
67,19,resource_adaptive,0.0,1.9196109195855975,1.113327344771026,8.703035602205674,2.073471425228454,1.3799871697991661,589866.141083084,2.1166921244910943,0.0637738919056674,0.00029852243047450463,0.8431427503736921,0.058133084900996786,8.472631485731815
67,20,resource_adaptive,0.0,1.8714460746122683,1.0425059374327592,8.683795100347798,2.112854842680542,1.3894975782066201,618044.4502107346,2.2215022354846905,0.06641094569161445,0.00021489870649639474,0.8451656524678837,0.058133084900996786,8.472631485731815
67,21,resource_adaptive,0.0,1.829241824937986,0.9741901853936584,8.672685602653345,1.9956669749243856,1.39845004380643,639745.0800081717,2.311413684018796,0.06591117569011884,0.00032945084302916076,0.8352272727272727,0.06522771217710997,8.466498709272395
67,22,resource_adaptive,0.0,1.779507001705573,0.8666589129565448,8.665738002691903,1.9812787391166886,1.4231620840356949,676259.0345383761,2.4353957794382666,0.0692906374896273,0.00026935452177088124,0.8305875892366832,0.06818175657488144,8.46284333511608
67,23,resource_adaptive,0.0,1.7604976141564248,0.8312680851944154,8.649495140043943,1.9652413106611903,1.4288852100876204,706009.4615590138,2.543821761585733,0.06970452877172564,0.00031233316092126344,0.8298820281124498,0.07197492981319172,8.46284333511608
67,24,resource_adaptive,0.0,1.7512272472305979,0.8037107313878841,8.645387602879934,1.9639145791644073,1.4369584081362314,740482.4011670904,2.6631095226843087,0.0702877881593682,0.000301599323879655,0.8333333333333334,0.07197492981319172,8.46284333511608
67,25,resource_adaptive,0.0,1.7344913545711202,0.7639045313175045,8.635445480824027,1.9668837796815017,1.444516962673901,770246.6125036689,2.77156720875844,0.07270003354961575,0.00027980680652591724,0.8314708386547467,0.0791423932424577,8.46284333511608
67,26,resource_adaptive,0.0,1.7351541104408261,0.7676978037947947,8.63299194928616,1.9660000837864895,1.443513638726015,789621.7800318908,2.8561300940733507,0.07511909958040419,0.0002926034198076743,0.8264866979655712,0.0791423932424577,8.46284333511608
67,27,resource_adaptive,0.0,1.728083113690678,0.7509641810751938,8.629485391827695,1.9683239556587133,1.4459210587051623,829055.474537509,2.986827591436272,0.07546329992111706,0.00029488841439349504,0.8353960396039604,0.08244316590734578,8.453055184500345
67,28,resource_adaptive,0.0,1.7281275296959917,0.7523913074671227,8.62338354394935,1.9708959602501257,1.4449613171662765,851851.8306786892,3.0792592105609864,0.0755040331026176,0.0003246348435569286,0.8316361167684997,0.08552950890009248,8.453055184500345
67,29,resource_adaptive,0.0,1.723814171818579,0.746340342349037,8.619068275786075,1.9723453177140702,1.4445153714585983,887425.5238258678,3.2010787047994973,0.07729426974985452,0.0003010249489120774,0.8343253968253969,0.08890311771813335,8.44939981034403
67,30,resource_adaptive,0.0,1.7208229129188568,0.7474172693625342,8.612856093506844,1.9760629470302056,1.4413685167467891,914686.3275285254,3.3037785533156097,0.07720940972322887,0.00030580612502332074,0.8318544809228039,0.09546343295220862,8.44939981034403
71,1,resource_adaptive,0.0,2.5650750029415597,1.888408057439706,8.874287382101798,3.7286802501928014,1.3826425850063278,13377.798151545054,0.07076893574855364,0.4168047818204316,0.005114851185401006,0.20833333333333334,0.0,8.614225493358516
71,2,resource_adaptive,0.0,2.416285308206009,1.7419932647263634,8.807079989602544,3.3952917937591574,1.3618398321811667,32355.331419978924,0.15441726226595157,0.22928478675365527,0.002953138454612542,0.4166666666666667,0.002609026691062372,8.611789379965344
71,3,resource_adaptive,0.0,2.286056050632667,1.6028686525738076,8.769985457017786,3.0497177049877995,1.352408453467492,59532.1087844865,0.25692385020431907,0.14338058618612115,0.0008218406777124542,0.625,0.008160519854875455,8.606879900642495
71,4,resource_adaptive,0.0,2.0501867330981085,1.3284130603789592,8.697478487042664,2.575602213170137,1.3525150018055074,131980.23742820224,0.4635545460848653,0.07012660354953903,0.00014798583671543335,0.8333333333333334,0.012990706239491763,8.596724251249935
71,5,resource_adaptive,0.0,1.943545654380088,1.1745647635787417,8.698254496868657,2.395602002273902,1.3684788607941014,176554.23864196034,0.606074748876509,0.03806046180722292,0.00021807605644584652,0.8979885057471264,0.017182081815000333,8.588971028264446
71,6,resource_adaptive,0.0,1.8049941370086255,0.9301065387463932,8.670065045162563,2.085373150908598,1.407660870122062,208658.38722229822,0.7199142906112863,0.0370129367586617,0.0003954433199980365,0.872093023255814,0.017182081815000333,8.587713695441401
71,7,resource_adaptive,0.0,1.7590113513434351,0.8144653719048652,8.663231174341583,1.9894716577993652,1.430861015330073,245590.74611602427,0.8448587160668564,0.03420439163071782,0.00030668882508744146,0.8506944444444444,0.027304788269389223,8.582804216118552
71,8,resource_adaptive,0.0,1.7494958547093347,0.787411447787731,8.659853772298248,1.9736819244458041,1.442122650575234,277803.24461440934,0.9589474626131422,0.03715464574021022,0.00042311142502276714,0.8771929824561403,0.027304788269389223,8.582804216118552
71,9,resource_adaptive,0.0,1.7803233291103895,0.8485174099207308,8.699255816203872,1.965748957762431,1.4327869902242654,299490.7903380593,1.0488288177775371,0.04864647898723015,0.00043439330058493274,0.8353960396039604,0.027304788269389223,8.575502689410477
71,10,resource_adaptive,0.0,1.8384271182533998,0.9872571725742074,8.692921628203003,1.974673551540643,1.3979921786887468,334107.09148215194,1.1684463104089502,0.05138265250984477,0.0004664133297004633,0.8400537634408602,0.034110269719941966,8.57240938492418
71,11,resource_adaptive,0.0,1.8983774522382717,1.0955092987687132,8.697339493801483,2.014277390939795,1.3759172641051431,364334.0609169241,1.2779683401089261,0.05623214424704287,0.0003006459865973285,0.8292214912280702,0.034110269719941966,8.56915541516335
71,12,resource_adaptive,0.0,1.940317272561152,1.1488636384936006,8.712307903326149,2.1431167523750596,1.3721729911294718,392620.27331677545,1.383026628628584,0.0520060154693497,0.00036586973440742767,0.8287292817679558,0.034110269719941966,8.564489775527209
71,13,resource_adaptive,0.0,1.9722346755433005,1.198640268043626,8.705422975825346,2.207284832130974,1.3640212860901881,421189.29314015346,1.4887353742223532,0.05335142220181161,0.0003776080899732339,0.8504428341384863,0.04057574372215408,8.56149482012053
71,14,resource_adaptive,0.0,2.013441763536557,1.25476782139611,8.710000056951696,2.304752440894552,1.3580626517201424,448734.4342660125,1.5920891988118293,0.05820614274807173,0.00033286957535786624,0.8506944444444444,0.04120489699605515,8.557144182811188
71,15,resource_adaptive,0.0,2.033389745237552,1.2762469600231952,8.715688816568562,2.334030309203205,1.3592560407639322,478529.1026553247,1.7006169361072476,0.062241996077400635,0.0003430995230662485,0.8491847826086957,0.044578505814096024,8.551182101947774
71,16,resource_adaptive,0.0,2.02283292743257,1.2576121331299446,8.704385573476689,2.320982811639451,1.365150618781507,503412.6084200698,1.7978489993661608,0.06411349674510294,0.0004181815627965543,0.8359456635318704,0.04766484880684273,8.549185465009987
71,17,resource_adaptive,0.0,2.006020204747952,1.2362069968103413,8.706121896854537,2.285188825160448,1.3652548120456824,537235.4983044117,1.9156416461001473,0.06178368323525045,0.0003478478037270146,0.8408985102420856,0.0510384576248836,8.546490337262664
71,18,resource_adaptive,0.0,1.928626205505179,1.137475682936569,8.674158062846653,2.145345317285134,1.3712968927989284,567392.8925572524,2.0250036528816806,0.0619068841718228,0.0003186279706538801,0.8458646616541353,0.05689678343190499,8.537831423750951
71,19,resource_adaptive,0.0,1.8740665094746491,1.058710278342274,8.666443190350783,1.9834922200021925,1.3786262380523635,592769.3868670262,2.1233695897941605,0.06589618851375127,0.0003346548194919645,0.8319505899705014,0.05689678343190499,8.534738119264654
71,20,resource_adaptive,0.0,1.8453629457579903,1.0112797914281766,8.66066919748869,1.9785149906791621,1.386925735622844,623297.2962913502,2.233583781470106,0.0652159902068303,0.0003906338374083933,0.8350033400133601,0.058133084900996786,8.532223453618565
71,21,resource_adaptive,0.0,1.821800471994835,0.9718516612108944,8.645388291976735,1.9947662142642824,1.3945271847613472,652655.7444092464,2.341108212141267,0.06700564338144581,0.0003567023733071237,0.8352272727272727,0.06150669371903766,8.528175896671321
71,22,resource_adaptive,0.0,1.784839099664529,0.8930710495795926,8.637398923752539,2.0056960108821578,1.4134299576993505,674254.4603118119,2.430785258717168,0.06824487592344008,0.0003427788520758051,0.8374861572535991,0.06505730328678044,8.52164816032296
71,23,resource_adaptive,0.0,1.7635954396795268,0.8391154419034836,8.635890906830792,2.012814200107687,1.4278970352022171,703576.4017743757,2.538225724081064,0.07315402723542913,0.00035514515213375564,0.8311337355455003,0.06505730328678044,8.518735317937896
71,24,resource_adaptive,0.0,1.7420048508144936,0.7900796497000834,8.637472104351986,1.966664374081942,1.4375396091832755,736168.2696332432,2.6531870201564605,0.07602021138686536,0.0003427880354412901,0.8287292817679558,0.07534853863123259,8.515740362531217
71,25,resource_adaptive,0.0,1.7455884740010918,0.7958893171371108,8.636178152158882,1.9659020813737085,1.4376655892423218,766447.0677577427,2.762828255842809,0.07496847708071655,0.00031432492970421086,0.8378914628914629,0.07534853863123259,8.514483029708172
71,26,resource_adaptive,0.0,1.7406977606144434,0.789318051550332,8.629242805969083,1.9666089684332853,1.4373289600301822,791277.785970051,2.859938907731118,0.07693268247114748,0.0003495283735579078,0.8343206951026856,0.07534853863123259,8.508379595147753
71,27,resource_adaptive,0.0,1.737421368281237,0.7789428137941025,8.624577394545156,1.9680576021929062,1.4399511127716909,817623.3010615709,2.960533592441614,0.07894404749432352,0.00037874602575087193,0.8308260393873085,0.07843488162397928,8.50433203820051
71,28,resource_adaptive,0.0,1.733826641366619,0.7774827110190029,8.617395975516686,1.972063080920555,1.4380144144988254,845389.7318627723,3.064396383284377,0.07987630703515686,0.000366024531142659,0.8299457994579946,0.08417845980923215,8.500079749970785
71,29,resource_adaptive,0.0,1.7326874264921095,0.776282310115102,8.616260933110663,1.9716053122222699,1.43790068861215,878126.7719725854,3.1796915755369475,0.07957603913961132,0.00033279281250143006,0.8351207499205593,0.08417845980923215,8.495511398023703
71,30,resource_adaptive,0.0,1.7329348060368484,0.7806556152364966,8.615674674912983,1.9720269248007953,1.4359305675173948,898710.5169344995,3.26703418894935,0.08086051172691083,0.00038689341205845227,0.8318544809228039,0.08890311771813333,8.494073603099425
