round,alive_nodes,dead_nodes,residual_energy_j,generated_packets,delivered_packets,energy_drops,pdr,avg_delay_s,throughput_bps
1174,21,79,1.379525117586217,68086,68007,79,0.9988397027289017,0.01700029521272151,231710.39182282795
1175,21,79,1.371756399628454,68107,68028,79,0.9988400604930477,0.017000295188331217,231584.68085106384
1176,21,79,1.3639876816706913,68128,68049,79,0.9988404180366369,0.01700029516395598,231459.18367346938
1177,21,79,1.356218963712928,68149,68070,79,0.9988407753598733,0.017000295139595778,231333.8997451147
1178,20,80,1.3484901500376023,68170,68090,80,0.9988264632536307,0.017000295115917417,231205.43293718167
1179,20,80,1.3411459141717599,68190,68110,80,0.9988268074497727,0.017000295092252964,231077.18405428328
1180,20,80,1.3338016783059174,68210,68130,80,0.9988271514440697,0.0170002950686024,230949.15254237287
1181,20,80,1.326457442440075,68230,68150,80,0.9988274952366994,0.01700029504496572,230821.33784928027
1182,20,80,1.3191132065742326,68250,68170,80,0.9988278388278389,0.017000295021342912,230693.7394247039
1183,20,80,1.31176897070839,68270,68190,80,0.9988281822176651,0.017000294997733957,230566.35672020286
1184,20,80,1.3044247348425477,68290,68210,80,0.9988285254063552,0.01700029497413885,230439.1891891892
1185,20,80,1.2970804989767053,68310,68230,80,0.9988288683940858,0.017000294950557573,230312.23628691983
1186,20,80,1.2897362631108629,68330,68250,80,0.9988292111810332,0.017000294926990116,230185.49747048903
1187,20,80,1.2823920272450202,68350,68270,80,0.9988295537673738,0.01700029490343647,230058.97219882056
1188,19,81,1.2753254195759598,68370,68289,81,0.9988152698551996,0.017000294880585617,229929.29292929292
1189,19,81,1.2684022928247614,68389,68308,81,0.9988155989998392,0.017000294857747473,229799.83179142137
1190,19,81,1.2614791660735625,68408,68327,81,0.9988159279616419,0.017000294834922033,229670.58823529413
1191,19,81,1.2545560393223638,68427,68346,81,0.9988162567407602,0.017000294812109285,229541.56171284633
1192,18,82,1.247821014984472,68446,68364,82,0.9988019752797827,0.017000294790008353,229409.39597315437
1193,18,82,1.2413175091245594,68464,68382,82,0.9988022902547324,0.017000294767919054,229277.4518021794
1194,18,82,1.234814003264647,68482,68400,82,0.9988026050641045,0.01700029474584138,229145.72864321608
1195,18,82,1.2283104974047347,68500,68418,82,0.9988029197080291,0.017000294723775327,229014.2259414226
1196,18,82,1.2218069915448224,68518,68436,82,0.9988032341866371,0.01700029470172088,228882.9431438127
1197,18,82,1.21530348568491,68536,68454,82,0.9988035485000584,0.01700029467967803,228751.87969924812
1198,17,83,1.2090549057051112,68554,68471,83,0.9987892756075503,0.017000294658359734,228617.6961602671
1199,17,83,1.2029689749085377,68571,68488,83,0.9987895757681818,0.01700029463705202,228483.7364470392
1200,17,83,1.1968830441119644,68588,68505,83,0.9987898757800199,0.017000294615754884,228350.0
1201,17,83,1.1907971133153912,68605,68522,83,0.9987901756431747,0.017000294594468314,228216.4862614488
1202,17,83,1.184711182518818,68622,68539,83,0.998790475357757,0.017000294573192302,228083.19467554076
1203,17,83,1.1786252517222444,68639,68556,83,0.9987907749238771,0.017000294551926844,227950.1246882793
1204,17,83,1.172539320925671,68656,68573,83,0.9987910743416453,0.017000294530671926,227817.2757475083
1205,17,83,1.1664533901290977,68673,68590,83,0.9987913736111718,0.017000294509427548,227684.64730290457
1206,17,83,1.1603674593325244,68690,68607,83,0.9987916727325666,0.017000294488193696,227552.23880597015
1207,17,83,1.1542815285359511,68707,68624,83,0.9987919717059397,0.017000294466970364,227420.04971002485
1208,17,83,1.1481955977393776,68724,68641,83,0.998792270531401,0.017000294445757548,227288.0794701987
1209,17,83,1.1421096669428041,68741,68658,83,0.9987925692090601,0.017000294424555234,227156.32754342433
1210,17,83,1.1360237361462309,68758,68675,83,0.9987928677390268,0.017000294403363418,227024.79338842974
1211,17,83,1.1299378053496576,68775,68692,83,0.9987931661214104,0.01700029438218209,226893.4764657308
1212,17,83,1.123851874553084,68792,68709,83,0.9987934643563205,0.017000294361011244,226762.37623762377
1213,17,83,1.117765943756511,68809,68726,83,0.9987937624438663,0.017000294339850872,226631.49216817808
1214,17,83,1.1116800129599376,68826,68743,83,0.9987940603841572,0.017000294318700968,226500.823723229
1215,17,83,1.1055940821633643,68843,68760,83,0.998794358177302,0.01700029429756152,226370.37037037036
1216,17,83,1.0995081513667908,68860,68777,83,0.9987946558234099,0.01700029427643252,226240.13157894736
1217,17,83,1.0934222205702173,68877,68794,83,0.9987949533225895,0.017000294255313964,226110.1068200493
1218,17,83,1.087336289773644,68894,68811,83,0.9987952506749499,0.017000294234205845,225980.29556650246
1219,17,83,1.0812503589770708,68911,68828,83,0.9987955478805997,0.017000294213108152,225850.697292863
1220,17,83,1.0751644281804973,68928,68845,83,0.9987958449396471,0.017000294192020877,225721.31147540984
1221,17,83,1.069078497383924,68945,68862,83,0.998796141852201,0.017000294170944015,225592.1375921376
1222,17,83,1.0629925665873508,68962,68879,83,0.9987964386183695,0.017000294149877554,225463.17512274958
1223,17,83,1.0569066357907773,68979,68896,83,0.998796735238261,0.017000294128821494,225334.42354865087
1224,17,83,1.0508207049942038,68996,68913,83,0.9987970317119833,0.01700029410777582,225205.88235294117
1225,17,83,1.0447347741976305,69013,68930,83,0.9987973280396447,0.017000294086740527,225077.55102040817
1226,17,83,1.0386488434010572,69030,68947,83,0.998797624221353,0.017000294065715606,224949.4290375204
1227,17,83,1.032562912604484,69047,68964,83,0.9987979202572161,0.01700029404470105,224821.51589242055
1228,17,83,1.0264769818079105,69064,68981,83,0.9987982161473415,0.017000294023696856,224693.81107491857
1229,17,83,1.0203910510113374,69081,68998,83,0.9987985118918371,0.01700029400270301,224566.31407648494
1230,16,84,1.0146453024705737,69098,69014,84,0.9987843352919042,0.01700029398250655,224435.7723577236
1231,16,84,1.0089661523099807,69114,69030,84,0.9987846167202014,0.017000293962319453,224305.44272948822
1232,16,84,1.0032870021493878,69130,69046,84,0.9987848980182266,0.01700029394214171,224175.32467532466
1233,16,84,0.9976078519887948,69146,69062,84,0.99878517918607,0.01700029392197332,224045.41768045418
1234,16,84,0.9919287018282017,69162,69078,84,0.9987854602238223,0.017000293901814272,223915.72123176663
1235,16,84,0.9862495516676087,69178,69094,84,0.9987857411315736,0.01700029388166456,223786.23481781376
1236,16,84,0.9805704015070158,69194,69110,84,0.9987860219094141,0.017000293861524178,223656.95792880259
1237,16,84,0.9748912513464227,69210,69126,84,0.998786302557434,0.017000293841393118,223527.8900565885
1238,16,84,0.9692121011858297,69226,69142,84,0.998786583075723,0.017000293821271377,223399.03069466882
1239,16,84,0.9635329510252366,69242,69158,84,0.9987868634643713,0.017000293801158944,223270.37933817596
1240,16,84,0.9578538008646438,69258,69174,84,0.9987871437234688,0.017000293781055817,223141.93548387097
1241,16,84,0.9521746507040507,69274,69190,84,0.998787423853105,0.017000293760961988,223013.698630137
1242,16,84,0.9464955005434577,69290,69206,84,0.9987877038533699,0.01700029374087745,222885.66827697263
1243,16,84,0.9408163503828646,69306,69222,84,0.9987879837243528,0.017000293720802195,222757.8439259855
1244,16,84,0.9351372002222716,69322,69238,84,0.9987882634661435,0.01700029370073622,222630.22508038586
1245,16,84,0.9294580500616788,69338,69254,84,0.9987885430788312,0.017000293680679516,222502.8112449799
1246,16,84,0.9237788999010856,69354,69270,84,0.9987888225625055,0.017000293660632076,222375.6019261637
1247,16,84,0.9180997497404926,69370,69286,84,0.9987891019172553,0.017000293640593897,222248.5966319166
1248,16,84,0.9124205995798997,69386,69302,84,0.9987893811431701,0.01700029362056497,222121.79487179487
1249,16,84,0.9067414494193066,69402,69318,84,0.9987896602403389,0.01700029360054529,221995.19615692555
1250,16,84,0.9010622992587136,69418,69334,84,0.9987899392088507,0.01700029358053485,221868.8
1251,16,84,0.8953831490981206,69434,69350,84,0.9987902180487945,0.017000293560533643,221742.60591526778
1252,16,84,0.8897039989375276,69450,69366,84,0.9987904967602592,0.01700029354054166,221616.61341853035
1253,16,84,0.8840248487769347,69466,69382,84,0.9987907753433334,0.0170002935205589,221490.82202713488
1254,16,84,0.8783456986163416,69482,69398,84,0.998791053798106,0.017000293500585354,221365.2312599681
1255,16,84,0.8726665484557485,69498,69414,84,0.9987913321246654,0.01700029348062102,221239.8406374502
1256,16,84,0.8669873982951555,69514,69430,84,0.9987916103231004,0.01700029346066588,221114.64968152865
1257,16,84,0.8613082481345624,69530,69446,84,0.9987918883934992,0.01700029344071994,220989.65791567223
1258,16,84,0.8556290979739696,69546,69462,84,0.9987921663359504,0.017000293420783186,220864.86486486485
1259,16,84,0.8499499478133765,69562,69478,84,0.9987924441505419,0.017000293400855616,220740.27005559969
1260,16,84,0.8442707976527835,69578,69494,84,0.9987927218373623,0.017000293380937222,220615.87301587302
1261,16,84,0.8385916474921906,69594,69510,84,0.9987929993964997,0.017000293361028,220491.67327517844
1262,16,84,0.8329124973315974,69610,69526,84,0.998793276828042,0.017000293341127938,220367.67036450078
1263,16,84,0.8272333471710045,69626,69542,84,0.998793554132077,0.017000293321237033,220243.86381631036
1264,16,84,0.8215541970104114,69642,69558,84,0.998793831308693,0.01700029330135528,220120.25316455695
1265,15,85,0.8159770573795642,69658,69573,85,0.9987797525050963,0.01700029328235,219993.67588932806
1266,15,85,0.8106932447767022,69673,69588,85,0.9987800152139279,0.017000293263352916,219867.29857819906
1267,15,85,0.8054094321738401,69688,69603,85,0.9987802778096659,0.01700029324436402,219741.12075769535
1268,15,85,0.8001256195709782,69703,69618,85,0.9987805402923834,0.017000293225383305,219615.14195583595
1269,15,85,0.7948418069681162,69718,69633,85,0.9987808026621533,0.01700029320641077,219489.36170212767
1270,15,85,0.7895579943652542,69733,69648,85,0.9987810649190484,0.017000293187446405,219363.77952755906
1271,15,85,0.7842741817623923,69748,69663,85,0.9987813270631416,0.017000293168490208,219238.3949645948
1272,15,85,0.7789903691595303,69763,69678,85,0.9987815890945057,0.017000293149542173,219113.20754716982
1273,15,85,0.7737065565566683,69778,69693,85,0.9987818510132134,0.017000293130602293,218988.21681068343
1274,15,85,0.7684227439538063,69793,69708,85,0.9987821128193372,0.017000293111670565,218863.42229199372
1275,15,85,0.7631389313509442,69808,69723,85,0.9987823745129498,0.01700029309274698,218738.82352941178
1276,15,85,0.7578551187480824,69823,69738,85,0.9987826360941238,0.01700029307383154,218614.42006269592
1277,15,85,0.7525713061452204,69838,69753,85,0.9987828975629314,0.01700029305492423,218490.2114330462
1278,15,85,0.7472874935423583,69853,69768,85,0.9987831589194451,0.017000293036025058,218366.1971830986
1279,15,85,0.7420036809394964,69868,69783,85,0.9987834201637373,0.017000293017134006,218242.37685691947
1280,15,85,0.7367198683366345,69883,69798,85,0.9987836812958802,0.017000292998251072,218118.75
1281,15,85,0.7314360557337725,69898,69813,85,0.9987839423159461,0.017000292979376254,217995.3161592506
1282,15,85,0.7261522431309104,69913,69828,85,0.998784203224007,0.017000292960509547,217872.0748829953
1283,15,85,0.7208684305280484,69928,69843,85,0.998784464020135,0.01700029294165094,217749.02572096649
1284,15,85,0.7155846179251866,69943,69858,85,0.9987847247044022,0.017000292922800433,217626.16822429906
1285,15,85,0.7103008053223245,69958,69873,85,0.9987849852768804,0.017000292903958023,217503.5019455253
1286,15,85,0.7050169927194626,69973,69888,85,0.9987852457376417,0.017000292885123697,217381.0264385692
1287,15,85,0.6997331801166007,69988,69903,85,0.9987855060867578,0.017000292866297458,217258.74125874127
1288,15,85,0.6944493675137386,70003,69918,85,0.9987857663243004,0.017000292847479292,217136.64596273293
1289,15,85,0.6891655549108766,70018,69933,85,0.9987860264503413,0.017000292828669203,217014.74010861132
1290,15,85,0.6838817423080147,70033,69948,85,0.9987862864649523,0.01700029280986718,216893.02325581395
1291,15,85,0.6785979297051526,70048,69963,85,0.9987865463682046,0.017000292791073218,216771.4949651433
1292,15,85,0.6733141171022907,70063,69978,85,0.9987868061601701,0.017000292772287314,216650.15479876162
1293,15,85,0.6680303044994287,70078,69993,85,0.9987870658409201,0.017000292753509463,216529.00232018562
1294,15,85,0.6627464918965668,70093,70008,85,0.9987873254105261,0.017000292734739658,216408.0370942813
1295,15,85,0.6574626792937048,70108,70023,85,0.9987875848690592,0.017000292715977892,216287.2586872587
1296,15,85,0.6521788666908428,70123,70038,85,0.9987878442165908,0.017000292697224164,216166.66666666666
1297,15,85,0.6468950540879808,70138,70053,85,0.9987881034531922,0.017000292678478468,216046.26060138782
1298,15,85,0.6416112414851188,70153,70068,85,0.9987883625789347,0.0170002926597408,215926.04006163328
1299,15,85,0.6363274288822569,70168,70083,85,0.9987886215938889,0.01700029264101115,215806.00461893764
1300,14,86,0.6310580434157695,70183,70097,86,0.9987746320333984,0.017000292623233354,215683.07692307694
1301,14,86,0.6261588572953201,70197,70111,86,0.9987748764192202,0.017000292605462656,215560.33820138357
1302,14,86,0.6212596711748706,70211,70125,86,0.9987751207075815,0.017000292587699056,215437.78801843317
1303,14,86,0.6163604850544213,70225,70139,86,0.9987753648985404,0.017000292569942545,215315.42594013814
1304,14,86,0.6114612989339718,70239,70153,86,0.9987756089921553,0.01700029255219312,215193.25153374232
1305,14,86,0.6065621128135226,70253,70167,86,0.9987758529884845,0.017000292534450782,215071.2643678161
1306,14,86,0.6016629266930731,70267,70181,86,0.998776096887586,0.01700029251671552,214949.46401225115
1307,14,86,0.5967637405726238,70281,70195,86,0.9987763406895178,0.017000292498987334,214827.85003825554
1308,14,86,0.5918645544521743,70295,70209,86,0.9987765843943381,0.017000292481266215,214706.42201834862
1309,14,86,0.586965368331725,70309,70223,86,0.998776828002105,0.017000292463552166,214585.179526356
1310,14,86,0.5820661822112756,70323,70237,86,0.9987770715128763,0.017000292445845177,214464.12213740457
1311,14,86,0.5771669960908262,70337,70251,86,0.99877731492671,0.017000292428145245,214343.24942791762
1312,14,86,0.5722678099703769,70351,70265,86,0.9987775582436639,0.017000292410452367,214222.56097560975
1313,13,87,0.5677199813595749,70365,70278,87,0.9987635898529098,0.01700029239373582,214099.0099009901
1314,13,87,0.5632018701496432,70378,70291,87,0.9987638182386541,0.017000292377025456,213975.64687975647
1315,13,87,0.5586837589397113,70391,70304,87,0.9987640465400406,0.017000292360321273,213852.47148288973
1316,13,87,0.5541656477297796,70404,70317,87,0.998764274757116,0.017000292343623265,213729.48328267477
1317,13,87,0.5496475365198479,70417,70330,87,0.9987645028899271,0.017000292326931433,213606.68185269553
1318,13,87,0.5451294253099161,70430,70343,87,0.9987647309385205,0.017000292310245767,213484.06676783005
1319,13,87,0.5406113140999843,70443,70356,87,0.9987649589029428,0.01700029229356627,213361.63760424565
1320,13,87,0.5360932028900526,70456,70369,87,0.9987651867832406,0.017000292276892936,213239.39393939395
1321,13,87,0.5315750916801208,70469,70382,87,0.9987654145794604,0.017000292260225758,213117.33535200605
1322,13,87,0.527056980470189,70482,70395,87,0.9987656422916489,0.017000292243564738,212995.46142208774
1323,13,87,0.5225388692602573,70495,70408,87,0.9987658699198525,0.017000292226909873,212873.7717309146
1324,13,87,0.5180207580503254,70508,70421,87,0.9987660974641176,0.017000292210261152,212752.2658610272
1325,13,87,0.5135026468403937,70521,70434,87,0.9987663249244906,0.01700029219361858,212630.94339622642
1326,13,87,0.508984535630462,70534,70447,87,0.998766552301018,0.01700029217698215,212509.80392156861
1327,13,87,0.5044664244205302,70547,70460,87,0.998766779593746,0.01700029216035186,212388.84702336096
1328,13,87,0.4999483132105985,70560,70473,87,0.9987670068027211,0.017000292143727704,212268.07228915664
1329,13,87,0.4954302020006667,70573,70486,87,0.9987672339279895,0.01700029212710968,212147.47930775018
1330,13,87,0.49091209079073495,70586,70499,87,0.9987674609695973,0.017000292110497785,212027.06766917295
1331,13,87,0.48639397958080316,70599,70512,87,0.9987676879275911,0.017000292093892016,211906.8369646882
1332,13,87,0.4818758683708714,70612,70525,87,0.9987679148020167,0.017000292077292367,211786.78678678678
1333,12,88,0.47753470903085277,70625,70537,88,0.998753982300885,0.017000292061711622,211663.91597899474
1334,12,88,0.47339182434145355,70637,70549,88,0.9987541939776604,0.01700029204613618,211541.22938530735
1335,12,88,0.46924893965205433,70649,70561,88,0.9987544055825277,0.017000292030566033,211418.7265917603
1336,12,88,0.4651060549626552,70661,70573,88,0.9987546171155234,0.01700029201500118,211296.40718562875
1337,12,88,0.46096317027325595,70673,70585,88,0.9987548285766842,0.017000291999441624,211174.2707554226
1338,12,88,0.4568202855838568,70685,70597,88,0.9987550399660465,0.017000291983887354,211052.31689088192
1339,12,88,0.4526774008944576,70697,70609,88,0.9987552512836471,0.017000291968338372,210930.54518297236
1340,12,88,0.4485345162050584,70709,70621,88,0.9987554625295224,0.017000291952794674,210808.9552238806
1341,12,88,0.44439163151565925,70721,70633,88,0.998755673703709,0.01700029193725626,210687.5466070097
1342,12,88,0.44024874682626003,70733,70645,88,0.9987558848062432,0.01700029192172312,210566.31892697467
1343,12,88,0.43610586213686087,70745,70657,88,0.9987560958371616,0.01700029190619526,210445.2717795979
1344,11,89,0.431993456125379,70757,70668,89,0.9987421739191882,0.01700029189170963,210321.42857142858
1345,11,89,0.4282226179230913,70768,70679,89,0.9987423694325118,0.017000291877228513,210197.76951672861
1346,11,89,0.42445177972080367,70779,70690,89,0.9987425648850647,0.017000291862751902,210074.294205052
1347,11,89,0.42068094151851604,70790,70701,89,0.9987427602768753,0.017000291848279794,209951.0022271715
1348,11,89,0.4169101033162284,70801,70712,89,0.9987429556079717,0.01700029183381219,209827.8931750742
1349,11,89,0.4131392651139408,70812,70723,89,0.9987431508783822,0.017000291819349086,209704.966641957
1350,11,89,0.4093684269116531,70823,70734,89,0.9987433460881352,0.017000291804890478,209582.22222222222
1351,11,89,0.4055975887093655,70834,70745,89,0.998743541237259,0.01700029179043637,209459.65951147297
1352,10,90,0.40197412008974004,70845,70755,90,0.9987296210035994,0.017000291777039867,209334.31952662722
1353,10,90,0.39857321337383006,70855,70765,90,0.9987298002963799,0.017000291763647146,209209.16481892092
1354,10,90,0.39517230665792014,70865,70775,90,0.9987299795385592,0.017000291750258214,209084.19497784344
1355,10,90,0.39177139994201027,70875,70785,90,0.9987301587301587,0.017000291736873063,208959.40959409595
1356,10,90,0.3883704932261003,70885,70795,90,0.9987303378711998,0.017000291723491694,208834.808259587
1357,10,90,0.3849695865101904,70895,70805,90,0.9987305169617039,0.017000291710114107,208710.39056742814
1358,10,90,0.38156867979428044,70905,70815,90,0.9987306960016924,0.017000291696740295,208586.1561119293
1359,10,90,0.3781677730783706,70915,70825,90,0.9987308749911866,0.01700029168337026,208462.10448859454
1360,10,90,0.37476686636246065,70925,70835,90,0.998731053930208,0.017000291670004,208338.23529411765
1361,10,90,0.3713659596465507,70935,70845,90,0.9987312328187777,0.017000291656641516,208214.54812637766
1362,10,90,0.3679650529306408,70945,70855,90,0.9987314116569174,0.017000291643282803,208091.04258443465
1363,10,90,0.3645641462147309,70955,70865,90,0.998731590444648,0.017000291629927857,207967.71826852532
1364,10,90,0.361163239498821,70965,70875,90,0.9987317691819911,0.017000291616576683,207844.57478005864
1365,10,90,0.35776233278291103,70975,70885,90,0.9987319478689679,0.017000291603229273,207721.61172161173
1366,10,90,0.35436142606700116,70985,70895,90,0.9987321265055997,0.01700029158988563,207598.82869692534
1367,10,90,0.3509605193510912,70995,70905,90,0.9987323050919079,0.01700029157654575,207476.22531089978
1368,10,90,0.34755961263518137,71005,70915,90,0.9987324836279136,0.017000291563209632,207353.80116959065
1369,10,90,0.3441587059192714,71015,70925,90,0.998732662113638,0.017000291549877276,207231.55588020454
1370,10,90,0.34075779920336147,71025,70935,90,0.9987328405491024,0.01700029153654868,207109.4890510949
1371,10,90,0.3373568924874516,71035,70945,90,0.9987330189343282,0.01700029152322384,206987.60029175784
1372,10,90,0.33395598577154173,71045,70955,90,0.9987331972693363,0.017000291509902756,206865.88921282798
1373,10,90,0.33055507905563175,71055,70965,90,0.9987333755541482,0.017000291496585426,206744.3554260743
1374,10,90,0.3271541723397219,71065,70975,90,0.9987335537887849,0.01700029148327185,206622.99854439593
1375,10,90,0.3237532656238119,71075,70985,90,0.9987337319732676,0.01700029146996202,206501.81818181818
1376,10,90,0.3203523589079021,71085,70995,90,0.9987339101076177,0.017000291456655946,206380.81395348837
1377,10,90,0.3169514521919921,71095,71005,90,0.9987340881918559,0.01700029144335362,206259.98547567174
1378,10,90,0.3135505454760822,71105,71015,90,0.9987342662260038,0.017000291430055037,206139.33236574745
1379,10,90,0.3101496387601723,71115,71025,90,0.9987344442100823,0.017000291416760197,206018.85424220448
1380,10,90,0.30674873204426245,71125,71035,90,0.9987346221441125,0.017000291403469103,205898.5507246377
1381,10,90,0.30334782532835247,71135,71045,90,0.9987348000281155,0.017000291390181752,205778.42143374367
1382,10,90,0.2999469186124426,71145,71055,90,0.9987349778621126,0.01700029137689814,205658.46599131695
1383,10,90,0.2965460118965327,71155,71065,90,0.9987351556461247,0.017000291363618265,205538.68402024586
1384,10,90,0.29314510518062276,71165,71075,90,0.9987353333801728,0.017000291350342128,205419.07514450868
1385,10,90,0.28974419846471283,71175,71085,90,0.9987355110642782,0.017000291337069724,205299.63898916967
1386,10,90,0.2863432917488029,71185,71095,90,0.9987356886984617,0.017000291323801056,205180.37518037518
1387,10,90,0.28294238503289304,71195,71105,90,0.9987358662827446,0.017000291310536122,205061.2833453497
1388,10,90,0.27954147831698317,71205,71115,90,0.9987360438171476,0.017000291297274914,204942.36311239193
1389,10,90,0.2761405716010732,71215,71125,90,0.998736221301692,0.01700029128401744,204823.61411087113
1390,10,90,0.2727396648851633,71225,71135,90,0.9987363987363987,0.01700029127076369,204705.03597122303
1391,10,90,0.26933875816925335,71235,71145,90,0.9987365761212887,0.017000291257513664,204586.62832494607
1392,9,91,0.2660181547962577,71245,71154,91,0.998722717383676,0.017000291245404597,204465.5172413793
1393,9,91,0.2629765011718297,71254,71163,91,0.9987228787155809,0.017000291233298593,204344.5800430725
1394,9,91,0.25993484754740176,71263,71172,91,0.9987230400067356,0.01700029122119565,204223.81635581062
1395,9,91,0.25689319392297383,71272,71181,91,0.9987232012571556,0.017000291209095766,204103.2258064516
1396,9,91,0.25385154029854584,71281,71190,91,0.9987233624668566,0.017000291196998942,203982.80802292263
1397,9,91,0.2508098866741179,71290,71199,91,0.9987235236358536,0.01700029118490518,203862.56263421618
1398,9,91,0.24776823304968998,71299,71208,91,0.9987236847641622,0.017000291172814472,203742.48927038626
1399,9,91,0.24472657942526205,71308,71217,91,0.9987238458517979,0.017000291160726818,203622.58756254468
1400,9,91,0.24168492580083403,71317,71226,91,0.9987240068987759,0.01700029114864222,203502.85714285713
1401,9,91,0.2386432721764061,71326,71235,91,0.9987241679051118,0.017000291136560677,203383.29764453962
1402,9,91,0.23560161855197817,71335,71244,91,0.9987243288708207,0.017000291124482186,203263.9087018545
1403,9,91,0.23255996492755018,71344,71253,91,0.9987244897959183,0.017000291112406744,203144.68995010693
1404,9,91,0.22951831130312225,71353,71262,91,0.9987246506804199,0.017000291100334356,203025.64102564103
1405,9,91,0.2264766576786943,71362,71271,91,0.9987248115243407,0.017000291088265014,202906.7615658363
1406,9,91,0.22343500405426636,71371,71280,91,0.9987249723276961,0.01700029107619872,202788.05120910384
1407,8,92,0.22062971773186177,71380,71288,92,0.9987111235640236,0.017000291065302695,202666.66666666666
1408,8,92,0.2179435981282597,71388,71296,92,0.9987112680002241,0.01700029105440911,202545.45454545456
1409,8,92,0.21525747852465762,71396,71304,92,0.9987114124040563,0.01700029104351797,202424.41447835343
1410,8,92,0.21257135892105558,71404,71312,92,0.9987115567755308,0.017000291032629275,202303.54609929078
1411,8,92,0.2098852393174535,71412,71320,92,0.9987117011146586,0.01700029102174302,202182.84904323175
1412,8,92,0.2071991197138514,71420,71328,92,0.9987118454214505,0.017000291010859214,202062.32294617564
1413,8,92,0.20451300011024937,71428,71336,92,0.9987119896959176,0.01700029099997784,201941.96744515217
1414,8,92,0.20182688050664732,71436,71344,92,0.9987121339380705,0.017000290989098915,201821.78217821784
1415,8,92,0.19914076090304525,71444,71352,92,0.9987122781479201,0.017000290978222424,201701.7667844523
1416,8,92,0.19645464129944315,71452,71360,92,0.9987124223254772,0.017000290967348373,201581.9209039548
1417,8,92,0.1937685216958411,71460,71368,92,0.9987125664707529,0.01700029095647676,201462.2441778405
1418,8,92,0.19108240209223903,71468,71376,92,0.9987127105837578,0.017000290945607583,201342.73624823696
1419,8,92,0.188396282488637,71476,71384,92,0.9987128546645028,0.017000290934740845,201223.3967582805
1420,8,92,0.1857101628850349,71484,71392,92,0.9987129987129987,0.01700029092387654,201104.22535211267
1421,8,92,0.18302404328143285,71492,71400,92,0.9987131427292564,0.01700029091301467,200985.22167487684
1422,8,92,0.18033792367783077,71500,71408,92,0.9987132867132867,0.017000290902155234,200866.3853727145
1423,8,92,0.1776518040742287,71508,71416,92,0.9987134306651004,0.01700029089129823,200747.71609276178
1424,8,92,0.17496568447062663,71516,71424,92,0.9987135745847083,0.017000290880443657,200629.21348314607
1425,8,92,0.17227956486702456,71524,71432,92,0.9987137184721212,0.017000290869591518,200510.87719298244
1426,7,93,0.16964624062763958,71532,71439,93,0.9986998825700386,0.017000290859949557,200389.90182328192
1427,7,93,0.16731078918347944,71539,71446,93,0.9987000097848726,0.017000290850309487,200269.09600560617
1428,7,93,0.1649753377393193,71546,71453,93,0.9987001369748134,0.017000290840671305,200148.4593837535
1429,7,93,0.1626398862951592,71553,71460,93,0.9987002641398683,0.01700029083103501,200027.99160251924
1430,7,93,0.16030443485099907,71560,71467,93,0.9987003912800447,0.017000290821400605,199907.6923076923
1431,7,93,0.1579689834068389,71567,71474,93,0.9987005183953498,0.017000290811768085,199787.5611460517
1432,6,94,0.15586505019541372,71574,71480,94,0.9986866739318747,0.017000290803356514,199664.80446927375
1433,6,94,0.1538789224371703,71580,71486,94,0.9986867840178821,0.01700029079494636,199542.21912072576
1434,6,94,0.15189279467892688,71586,71492,94,0.9986868940854357,0.017000290786537614,199419.80474198048
1435,6,94,0.14990666692068347,71592,71498,94,0.9986870041345401,0.01700029077813028,199297.56097560975
1436,6,94,0.14792053916244002,71598,71504,94,0.9986871141652002,0.01700029076972436,199175.48746518107
1437,6,94,0.14593441140419663,71604,71510,94,0.9986872241774203,0.017000290761319845,199053.583855254
1438,6,94,0.14394828364595322,71610,71516,94,0.9986873341712051,0.017000290752916744,198931.8497913769
1439,6,94,0.14196215588770977,71616,71522,94,0.9986874441465594,0.01700029074451505,198810.2849200834
1440,6,94,0.13997602812946636,71622,71528,94,0.9986875541034878,0.01700029073611477,198688.88888888888
1441,6,94,0.13798990037122294,71628,71534,94,0.9986876640419947,0.017000290727715896,198567.6613462873
1442,6,94,0.13600377261297952,71634,71540,94,0.9986877739620851,0.017000290719318432,198446.60194174756
1443,6,94,0.1340176448547361,71640,71546,94,0.9986878838637633,0.017000290710922374,198325.71032571033
1444,6,94,0.1320315170964927,71646,71552,94,0.998687993747034,0.017000290702527728,198204.9861495845
1445,6,94,0.13004538933824927,71652,71558,94,0.998688103611902,0.017000290694134487,198084.42906574396
1446,6,94,0.12805926158000586,71658,71564,94,0.9986882134583717,0.017000290685742655,197964.0387275242
1447,6,94,0.12607313382176244,71664,71570,94,0.9986883232864479,0.017000290677352228,197843.81478921906
1448,6,94,0.12408700606351901,71670,71576,94,0.9986884330961351,0.01700029066896321,197723.75690607735
1449,6,94,0.1221008783052756,71676,71582,94,0.9986885428874379,0.0170002906605756,197603.8647342995
1450,6,94,0.12011475054703219,71682,71588,94,0.998688652660361,0.01700029065218939,197484.1379310345
1451,6,94,0.11812862278878876,71688,71594,94,0.998688762414909,0.01700029064380459,197364.5761543763
1452,6,94,0.11614249503054534,71694,71600,94,0.9986888721510866,0.017000290635421193,197245.17906336088
1453,6,94,0.11415636727230193,71700,71606,94,0.9986889818688982,0.017000290627039203,197125.94631796284
