round,alive_nodes,dead_nodes,round_airtime_s,elapsed_channel_time_s,generated_round,delivered_round,channel_drops_round,energy_drops_round,generated_total,delivered_total,channel_drops_total,energy_drops_total,pdr,goodput_bps,average_delay_s,frame_attempts,retransmissions,residual_energy_j
953,17,83,0.34544,1101.3199542623909,17,17,0,0,53111,50169,2859,83,0.9446065786748508,182214.0779555772,0.7010866570917429,270949,16006,1.0941880635288408
954,17,83,0.34544,1101.665394262391,17,17,0,0,53128,50186,2859,83,0.9446243035687396,182218.66734264276,0.7009114586375783,271034,16006,1.0864589314171926
955,17,83,0.34544,1102.010834262391,17,17,0,0,53145,50203,2859,83,0.9446420171229655,182223.25385249913,0.7007363788366309,271119,16006,1.0787297993055445
956,17,83,0.34544,1102.356274262391,17,17,0,0,53162,50220,2859,83,0.9446597193484068,182227.8374878511,0.7005614175684041,271204,16006,1.0710006671938963
957,17,83,0.34544,1102.701714262391,17,17,0,0,53179,50237,2859,83,0.9446774102559281,182232.41825140017,0.700386574712565,271289,16006,1.0632715350822481
958,17,83,0.34544,1103.0471542623911,17,17,0,0,53196,50254,2859,83,0.9446950898563802,182236.9961458444,0.7002118501489434,271374,16006,1.0555424029706
959,17,83,0.34544,1103.3925942623912,17,17,0,0,53213,50271,2859,83,0.9447127581605999,182241.5711738785,0.7000372437575315,271459,16006,1.0478132708589518
960,17,83,0.35356800000000005,1103.7461622623912,17,17,0,0,53230,50288,2859,83,0.9447304151794101,182244.80127540464,0.6998638868216023,271546,16008,1.0398962135522238
961,17,83,0.34544,1104.0916022623912,17,17,0,0,53247,50305,2859,83,0.9447480609236201,182249.37096494588,0.6996895160328914,271631,16008,1.0321670814405757
962,17,83,0.34544,1104.4370422623913,17,17,0,0,53264,50322,2859,83,0.9447656954040252,182253.93779592024,0.6995152630575983,271716,16008,1.0244379493289277
963,17,83,0.34544,1104.7824822623913,17,17,0,0,53281,50339,2859,83,0.9447833186314071,182258.5017710092,0.6993411277763629,271801,16008,1.0167088172172796
964,17,83,0.34544,1105.1279222623914,17,17,0,0,53298,50356,2859,83,0.9448009306165335,182263.06289289083,0.6991671100699858,271886,16008,1.0089796851056314
965,17,83,0.34544,1105.4733622623914,17,17,0,0,53315,50373,2859,83,0.9448185313701585,182267.6211642398,0.6989932098194287,271971,16008,1.0012505529939832
966,17,83,0.34544,1105.8188022623915,17,17,0,0,53332,50390,2859,83,0.9448361209030226,182272.17658772756,0.6988194269058138,272056,16008,0.9935214208823351
967,17,83,0.34544,1106.1642422623916,17,17,0,0,53349,50407,2859,83,0.9448536992258524,182276.7291660221,0.6986457612104239,272141,16008,0.9857922887706869
968,16,84,0.34636353000747333,1106.510605792399,17,16,0,1,53366,50423,2859,84,0.9448525278267061,182277.51179625024,0.6984823668132417,272226,16009,0.9780490367103012
969,16,84,0.32512,1106.835725792399,16,16,0,0,53382,50439,2859,84,0.9448690569855007,182281.79240922144,0.6983159044615136,272306,16009,0.9708365160063481
970,16,84,0.32512,1107.160845792399,16,16,0,0,53398,50455,2859,84,0.9448855762388104,182286.07050817148,0.6981495476849567,272386,16009,0.9636239953023951
971,16,84,0.32512,1107.485965792399,16,16,0,0,53414,50471,2859,84,0.9449020855955368,182290.34609531445,0.6979832963831646,272466,16009,0.956411474598442
972,16,84,0.32512,1107.811085792399,16,16,0,0,53430,50487,2859,84,0.9449185850645705,182294.6191728619,0.6978171504558582,272546,16009,0.9491989538944889
973,16,84,0.32512,1108.1362057923989,16,16,0,0,53446,50503,2859,84,0.9449350746547918,182298.88974302268,0.6976511098028856,272626,16009,0.9419864331905357
974,16,84,0.32512,1108.4613257923988,16,16,0,0,53462,50519,2859,84,0.9449515543750702,182303.15780800307,0.6974851743242213,272706,16009,0.9347739124865826
975,16,84,0.32512,1108.7864457923988,16,16,0,0,53478,50535,2859,84,0.9449680242342645,182307.42337000684,0.6973193439199672,272786,16009,0.9275613917826295
976,16,84,0.32918400000000003,1109.1156297923987,16,16,0,0,53494,50551,2859,84,0.9449844842412233,182311.01840828624,0.6971548244012135,272867,16010,0.9202549084811367
977,16,84,0.32918400000000003,1109.4448137923987,16,16,0,0,53510,50567,2859,84,0.9450009344047842,182314.61131319395,0.6969904893629433,272948,16011,0.9129484251796435
978,16,84,0.32512,1109.7699337923987,16,16,0,0,53526,50583,2859,84,0.9450173747337742,182318.86973958122,0.6968249727957248,273028,16011,0.9057359044756903
979,15,85,0.3262020810187734,1110.0961358734173,16,15,0,1,53542,50598,2859,85,0.9450151283104852,182319.34465816253,0.6966673070892152,273108,16013,0.8984983652817587
980,15,85,0.3048,1110.4009358734172,15,15,0,0,53557,50613,2859,85,0.9450305282222679,182323.33336494863,0.6965093119789983,273183,16013,0.8917556575655055
981,15,85,0.3048,1110.705735873417,15,15,0,0,53572,50628,2859,85,0.9450459195101919,182327.31988257196,0.6963514104899656,273258,16013,0.885012949849252
982,15,85,0.3048,1111.010535873417,15,15,0,0,53587,50643,2859,85,0.9450613021814992,182331.30421283425,0.6961936025389278,273333,16013,0.8782702421329986
983,15,85,0.3048,1111.3153358734169,15,15,0,0,53602,50658,2859,85,0.9450766762434237,182335.2863575353,0.6960358880427941,273408,16013,0.8715275344167452
984,15,85,0.3048,1111.6201358734168,15,15,0,0,53617,50673,2859,85,0.9450920417031912,182339.26631847292,0.695878266918572,273483,16013,0.8647848267004918
985,15,85,0.3048,1111.9249358734166,15,15,0,0,53632,50688,2859,85,0.9451073985680191,182343.24409744295,0.6957207390833681,273558,16013,0.8580421189842384
986,15,85,0.3048,1112.2297358734165,15,15,0,0,53647,50703,2859,85,0.9451227468451171,182347.21969623922,0.6955633044543855,273633,16013,0.8512994112679849
987,15,85,0.3048,1112.5345358734164,15,15,0,0,53662,50718,2859,85,0.9451380865416869,182351.19311665365,0.6954059629489264,273708,16013,0.8445567035517316
988,15,85,0.3048,1112.8393358734163,15,15,0,0,53677,50733,2859,85,0.9451534176649217,182355.1643604762,0.6952487144843909,273783,16013,0.8378139958354782
989,15,85,0.3048,1113.1441358734162,15,15,0,0,53692,50748,2859,85,0.945168740222007,182359.1334294948,0.6950915589782756,273858,16013,0.8310712881192248
990,15,85,0.3048,1113.448935873416,15,15,0,0,53707,50763,2859,85,0.9451840542201203,182363.10032549553,0.6949344963481764,273933,16013,0.8243285804029714
991,15,85,0.3048,1113.753735873416,15,15,0,0,53722,50778,2859,85,0.9451993596664309,182367.06505026238,0.6947775265117848,274008,16013,0.817585872686718
992,15,85,0.3048,1114.0585358734158,15,15,0,0,53737,50793,2859,85,0.9452146565681002,182371.02760557752,0.694620649386891,274083,16013,0.8108431649704646
993,15,85,0.308864,1114.367399873416,15,15,0,0,53752,50808,2859,85,0.9452299449322816,182374.32288766315,0.6944641048535918,274159,16014,0.8040027621276784
994,15,85,0.3048,1114.6721998734158,15,15,0,0,53767,50823,2859,85,0.9452452247661205,182378.2812768509,0.694307412834627,274234,16014,0.7972600544114249
995,15,85,0.3048,1114.9769998734157,15,15,0,0,53782,50838,2859,85,0.9452604960767543,182382.2375018379,0.6941508132811516,274309,16014,0.7905173466951716
996,14,86,0.3019514560654505,1115.278951329481,15,14,0,1,53797,50852,2859,86,0.94525717047419,182383.07085193813,0.6940026270620491,274383,16014,0.7838450225040541
997,14,86,0.28448,1115.563431329481,14,14,0,0,53811,50866,2859,86,0.9452714129081414,182386.7601661344,0.693853835454318,274453,16014,0.7776043934861191
998,14,86,0.28448,1115.8479113294811,14,14,0,0,53825,50880,2859,86,0.9452856479331165,182390.44759918522,0.6937051257287605,274523,16014,0.7713637644681841
999,14,86,0.28448,1116.1323913294812,14,14,0,0,53839,50894,2859,86,0.9452998755548951,182394.13315252902,0.6935564978178043,274593,16014,0.765123135450249
1000,14,86,0.28448,1116.4168713294812,14,14,0,0,53853,50908,2859,86,0.945314095779251,182397.81682760268,0.6934079516539511,274663,16014,0.7588825064323141
1001,14,86,0.28448,1116.7013513294812,14,14,0,0,53867,50922,2859,86,0.9453283086119516,182401.49862584175,0.6932594871697761,274733,16014,0.752641877414379
1002,14,86,0.28448,1116.9858313294812,14,14,0,0,53881,50936,2859,86,0.9453425140587591,182405.17854868018,0.6931111042979298,274803,16014,0.746401248396444
1003,14,86,0.28448,1117.2703113294813,14,14,0,0,53895,50950,2859,86,0.945356712125429,182408.85659755053,0.6929628029711357,274873,16014,0.7401606193785091
1004,14,86,0.28448,1117.5547913294813,14,14,0,0,53909,50964,2859,86,0.9453709028177113,182412.5327738839,0.6928145831221916,274943,16014,0.7339199903605741
1005,14,86,0.28448,1117.8392713294813,14,14,0,0,53923,50978,2859,86,0.9453850861413498,182416.2070791099,0.692666444683969,275013,16014,0.7276793613426391
1006,14,86,0.28448,1118.1237513294814,14,14,0,0,53937,50992,2859,86,0.945399262102082,182419.87951465673,0.6925183875894135,275083,16014,0.7214387323247041
1007,14,86,0.28448,1118.4082313294814,14,14,0,0,53951,51006,2859,86,0.9454134307056403,182423.5500819511,0.6923704117715439,275153,16014,0.7151981033067691
1008,14,86,0.28448,1118.6927113294814,14,14,0,0,53965,51020,2859,86,0.9454275919577504,182427.21878241826,0.692222517163453,275223,16014,0.7089574742888342
1009,14,86,0.28448,1118.9771913294815,14,14,0,0,53979,51034,2859,86,0.9454417458641323,182430.8856174821,0.6920747036983066,275293,16014,0.7027168452708992
1010,14,86,0.28448,1119.2616713294815,14,14,0,0,53993,51048,2859,86,0.9454558924305002,182434.55058856492,0.6919269713093437,275363,16014,0.6964762162529641
1011,14,86,0.28448,1119.5461513294815,14,14,0,0,54007,51062,2859,86,0.9454700316625623,182438.21369708766,0.6917793199298773,275433,16014,0.6902355872350291
1012,14,86,0.28448,1119.8306313294815,14,14,0,0,54021,51076,2859,86,0.9454841635660206,182441.87494446986,0.6916317494932922,275503,16014,0.6839949582170941
1013,14,86,0.28448,1120.1151113294816,14,14,0,0,54035,51090,2859,86,0.9454982881465717,182445.53433212952,0.6914842599330473,275573,16014,0.6777543291991591
1014,14,86,0.28448,1120.3995913294816,14,14,0,0,54049,51104,2859,86,0.9455124054099058,182449.19186148324,0.6913368511826745,275643,16014,0.6715137001812241
1015,14,86,0.28448,1120.6840713294816,14,14,0,0,54063,51118,2859,86,0.9455265153617076,182452.8475339462,0.6911895231757775,275713,16014,0.665273071163289
1016,14,86,0.28448,1120.9685513294817,14,14,0,0,54077,51132,2859,86,0.9455406180076558,182456.5013509321,0.691042275846034,275783,16014,0.6590324421453542
1017,14,86,0.28448,1121.2530313294817,14,14,0,0,54091,51146,2859,86,0.9455547133534229,182460.1533138533,0.6908951091271931,275853,16014,0.6527918131274191
1018,14,86,0.28448,1121.5375113294817,14,14,0,0,54105,51160,2859,86,0.9455688014046761,182463.80342412062,0.6907480229530772,275923,16014,0.6465511841094841
1019,14,86,0.28448,1121.8219913294818,14,14,0,0,54119,51174,2859,86,0.9455828821670763,182467.45168314347,0.6906010172575806,275993,16014,0.6403105550915491
1020,14,86,0.28448,1122.1064713294818,14,14,0,0,54133,51188,2859,86,0.9455969556462787,182471.09809232986,0.6904540919746704,276063,16014,0.6340699260736141
1021,14,86,0.28448,1122.3909513294818,14,14,0,0,54147,51202,2859,86,0.9456110218479324,182474.74265308637,0.6903072470383858,276133,16014,0.6278292970556791
1022,14,86,0.28448,1122.6754313294819,14,14,0,0,54161,51216,2859,86,0.9456250807776814,182478.38536681817,0.6901604823828379,276203,16014,0.621588668037744
1023,13,87,0.2761998484446233,1122.9516311779264,14,13,0,1,54175,51229,2859,87,0.9456206737425011,182479.80973592977,0.6900216945158596,276270,16014,0.6155470868677209
1024,13,87,0.26416,1123.2157911779263,13,13,0,0,54188,51242,2859,87,0.9456337196427254,182483.18943686524,0.6898829770693282,276335,16014,0.6097949334824497
1025,13,87,0.26416,1123.4799511779263,13,13,0,0,54201,51255,2859,87,0.9456467592848841,182486.56754848565,0.6897443299896606,276400,16014,0.6040427800971788
1026,13,87,0.26416,1123.7441111779262,13,13,0,0,54214,51268,2859,87,0.9456597926734792,182489.9440719118,0.6896057532233283,276465,16014,0.5982906267119078
1027,13,87,0.26416,1124.0082711779262,13,13,0,0,54227,51281,2859,87,0.9456728198130083,182493.31900826347,0.6894672467168568,276530,16014,0.5925384733266368
1028,13,87,0.26416,1124.2724311779261,13,13,0,0,54240,51294,2859,87,0.9456858407079646,182496.69235865935,0.689328810416826,276595,16014,0.5867863199413658
1029,13,87,0.26416,1124.536591177926,13,13,0,0,54253,51307,2859,87,0.945698855362837,182500.06412421708,0.68919044426987,276660,16014,0.5810341665560947
1030,13,87,0.26416,1124.800751177926,13,13,0,0,54266,51320,2859,87,0.9457118637821104,182503.43430605327,0.6890521482226767,276725,16014,0.5752820131708238
1031,13,87,0.26416,1125.064911177926,13,13,0,0,54279,51333,2859,87,0.9457248659702647,182506.8029052835,0.688913922221988,276790,16014,0.5695298597855527
1032,13,87,0.26416,1125.329071177926,13,13,0,0,54292,51346,2859,87,0.9457378619317763,182510.1699230222,0.6887757662145998,276855,16014,0.5637777064002817
1033,13,87,0.26416,1125.5932311779259,13,13,0,0,54305,51359,2859,87,0.9457508516711168,182513.53536038287,0.6886376801473626,276920,16014,0.5580255530150108
1034,12,88,0.24652772951678192,1125.8397589074427,13,12,0,1,54318,51371,2859,88,0.945745425089289,182516.20479224273,0.6885079047925416,276980,16014,0.5526933506232781
1035,12,88,0.24384000000000003,1126.0835989074428,12,12,0,0,54330,51383,2859,88,0.945757408429965,182519.30869023647,0.6883781900532653,277040,16014,0.5474251623743644
1036,12,88,0.24384000000000003,1126.327438907443,12,12,0,0,54342,51395,2859,88,0.9457693864782305,182522.4112442969,0.6882485358870745,277100,16014,0.5421569741254508
1037,12,88,0.24384000000000003,1126.571278907443,12,12,0,0,54354,51407,2859,88,0.9457813592375907,182525.51245529667,0.6881189422515508,277160,16014,0.5368887858765372
1038,12,88,0.24384000000000003,1126.815118907443,12,12,0,0,54366,51419,2859,88,0.9457933267115477,182528.6123241077,0.6879894091043142,277220,16014,0.5316205976276236
1039,12,88,0.24384000000000003,1127.0589589074432,12,12,0,0,54378,51431,2859,88,0.9458052889036007,182531.71085160112,0.6878599364030256,277280,16014,0.52635240937871
1040,12,88,0.24384000000000003,1127.3027989074433,12,12,0,0,54390,51443,2859,88,0.9458172458172458,182534.80803864732,0.6877305241053843,277340,16014,0.5210842211297964
1041,12,88,0.24384000000000003,1127.5466389074434,12,12,0,0,54402,51455,2859,88,0.9458291974559759,182537.90388611596,0.6876011721691292,277400,16014,0.5158160328808827
1042,12,88,0.24384000000000003,1127.7904789074435,12,12,0,0,54414,51467,2859,88,0.9458411438232808,182540.99839487593,0.6874718805520394,277460,16014,0.5105478446319691
1043,12,88,0.24384000000000003,1128.0343189074435,12,12,0,0,54426,51479,2859,88,0.9458530849226473,182544.0915657954,0.6873426492119326,277520,16014,0.5052796563830555
1044,12,88,0.24384000000000003,1128.2781589074436,12,12,0,0,54438,51491,2859,88,0.9458650207575591,182547.18339974168,0.6872134781066661,277580,16014,0.5000114681341418
1045,12,88,0.24384000000000003,1128.5219989074437,12,12,0,0,54450,51503,2859,88,0.9458769513314967,182550.27389758147,0.6870843671941365,277640,16014,0.49474327988522815
1046,12,88,0.24384000000000003,1128.7658389074438,12,12,0,0,54462,51515,2859,88,0.945888876647938,182553.36306018068,0.6869553164322796,277700,16014,0.48947509163631453
1047,12,88,0.24384000000000003,1129.009678907444,12,12,0,0,54474,51527,2859,88,0.9459007967103572,182556.4508884044,0.6868263257790703,277760,16014,0.4842069033874009
1048,12,88,0.24384000000000003,1129.253518907444,12,12,0,0,54486,51539,2859,88,0.9459127115222259,182559.53738311704,0.6866973951925225,277820,16014,0.4789387151384873
1049,12,88,0.24384000000000003,1129.497358907444,12,12,0,0,54498,51551,2859,88,0.9459246210870124,182562.6225451823,0.6865685246306898,277880,16014,0.4736705268895737
1050,11,89,0.2282946113782397,1129.7256535188224,12,11,0,1,54510,51562,2859,89,0.9459181801504312,182564.6778557142,0.6864487414856334,277936,16014,0.4687669037708394
1051,11,89,0.22352000000000002,1129.9491735188224,11,11,0,0,54521,51573,2859,89,0.9459290915427083,182567.50377326919,0.6863285465392914,277991,16014,0.46397525320300215
1052,11,89,0.22352000000000002,1130.1726935188224,11,11,0,0,54532,51584,2859,89,0.9459399985329715,182570.32857303202,0.6862084028547519,278046,16014,0.4591836026351649
1053,11,89,0.22352000000000002,1130.3962135188224,11,11,0,0,54543,51595,2859,89,0.9459509011238839,182573.15225566574,0.6860883103992279,278101,16014,0.45439195206732763
1054,11,89,0.22352000000000002,1130.6197335188224,11,11,0,0,54554,51606,2859,89,0.9459617993181069,182575.97482183296,0.6859682691399607,278156,16014,0.4496003014994903
1055,11,89,0.22352000000000002,1130.8432535188224,11,11,0,0,54565,51617,2859,89,0.9459726931182992,182578.79627219567,0.685848279044219,278211,16014,0.444808650931653
1056,11,89,0.22352000000000002,1131.0667735188224,11,11,0,0,54576,51628,2859,89,0.9459835825271181,182581.61660741543,0.6857283400793001,278266,16014,0.44001700036381575
1057,11,89,0.22352000000000002,1131.2902935188224,11,11,0,0,54587,51639,2859,89,0.9459944675472182,182584.4358281532,0.6856084522125283,278321,16014,0.4352253497959785
1058,11,89,0.22352000000000002,1131.5138135188224,11,11,0,0,54598,51650,2859,89,0.946005348181252,182587.2539350694,0.6854886154112565,278376,16014,0.43043369922814123
1059,10,90,0.2073292529195163,1131.7211427717418,11,10,0,1,54609,51660,2859,90,0.9459979124320167,182589.14867836615,0.6853785497578518,278427,16014,0.42601853057124184
1060,10,90,0.20320000000000002,1131.9243427717417,10,10,0,0,54619,51670,2859,90,0.9460077994836962,182591.7088185443,0.6852677275490742,278477,16014,0.42169937904203625
1061,10,90,0.20320000000000002,1132.1275427717417,10,10,0,0,54629,51680,2859,90,0.9460176829156675,182594.26803970855,0.6851569482281481,278527,16014,0.41738022751283066
1062,10,90,0.20320000000000002,1132.3307427717416,10,10,0,0,54639,51690,2859,90,0.9460275627299182,182596.82634235363,0.6850462117701824,278577,16014,0.41306107598362507
1063,10,90,0.20320000000000002,1132.5339427717415,10,10,0,0,54649,51700,2859,90,0.9460374389284342,182599.38372697396,0.684935518150305,278627,16014,0.4087419244544195
1064,10,90,0.20320000000000002,1132.7371427717414,10,10,0,0,54659,51710,2859,90,0.9460473115132,182601.9401940636,0.6848248673436629,278677,16014,0.4044227729252139
1065,10,90,0.20320000000000002,1132.9403427717414,10,10,0,0,54669,51720,2859,90,0.9460571804861988,182604.4957441162,0.6847142593254224,278727,16014,0.4001036213960083
1066,10,90,0.20320000000000002,1133.1435427717413,10,10,0,0,54679,51730,2859,90,0.946067045849412,182607.05037762516,0.6846036940707688,278777,16014,0.3957844698668027
1067,10,90,0.20320000000000002,1133.3467427717412,10,10,0,0,54689,51740,2859,90,0.94607690760482,182609.6040950834,0.6844931715549073,278827,16014,0.39146531833759707
1068,10,90,0.20320000000000002,1133.5499427717411,10,10,0,0,54699,51750,2859,90,0.9460867657544013,182612.15689698362,0.6843826917530615,278877,16014,0.38714616680839153
1069,10,90,0.20320000000000002,1133.753142771741,10,10,0,0,54709,51760,2859,90,0.9460966203001334,182614.70878381806,0.6842722546404747,278927,16014,0.3828270152791859
1070,10,90,0.20320000000000002,1133.956342771741,10,10,0,0,54719,51770,2859,90,0.946106471243992,182617.25975607865,0.6841618601924089,278977,16014,0.3785078637499803
1071,10,90,0.20320000000000002,1134.159542771741,10,10,0,0,54729,51780,2859,90,0.9461163185879515,182619.809814257,0.6840515083841452,279027,16014,0.3741887122207747
1072,10,90,0.20320000000000002,1134.3627427717408,10,10,0,0,54739,51790,2859,90,0.9461261623339849,182622.35895884427,0.6839411991909843,279077,16014,0.36986956069156907
1073,10,90,0.20320000000000002,1134.5659427717408,10,10,0,0,54749,51800,2859,90,0.9461360024840636,182624.9071903314,0.6838309325882455,279127,16014,0.3655504091623635
1074,10,90,0.20320000000000002,1134.7691427717407,10,10,0,0,54759,51810,2859,90,0.9461458390401578,182627.45450920885,0.6837207085512671,279177,16014,0.3612312576331579
1075,10,90,0.20320000000000002,1134.9723427717406,10,10,0,0,54769,51820,2859,90,0.946155672004236,182630.0009159668,0.6836105270554069,279227,16014,0.3569121061039523
1076,10,90,0.20320000000000002,1135.1755427717405,10,10,0,0,54779,51830,2859,90,0.9461655013782654,182632.54641109513,0.6835003880760412,279277,16014,0.3525929545747467
1077,10,90,0.20320000000000002,1135.3787427717405,10,10,0,0,54789,51840,2859,90,0.9461753271642118,182635.0909950832,0.6833902915885658,279327,16014,0.3482738030455411
1078,10,90,0.20320000000000002,1135.5819427717404,10,10,0,0,54799,51850,2859,90,0.9461851493640395,182637.6346684202,0.6832802375683951,279377,16014,0.3439546515163355
1079,10,90,0.20320000000000002,1135.7851427717403,10,10,0,0,54809,51860,2859,90,0.9461949679797114,182640.1774315949,0.6831702259909624,279427,16014,0.33963549998712983
1080,10,90,0.20320000000000002,1135.9883427717402,10,10,0,0,54819,51870,2859,90,0.9462047830131889,182642.7192850957,0.6830602568317207,279477,16014,0.33531634845792424
1081,10,90,0.20320000000000002,1136.1915427717402,10,10,0,0,54829,51880,2859,90,0.946214594466432,182645.2602294106,0.6829503300661407,279527,16014,0.33099719692871865
1082,10,90,0.20320000000000002,1136.39474277174,10,10,0,0,54839,51890,2859,90,0.9462244023413994,182647.8002650274,0.6828404456697132,279577,16014,0.326678045399513
1083,10,90,0.20320000000000002,1136.59794277174,10,10,0,0,54849,51900,2859,90,0.9462342066400481,182650.3393924335,0.6827306036179471,279627,16014,0.3223588938703074
1084,10,90,0.20320000000000002,1136.80114277174,10,10,0,0,54859,51910,2859,90,0.946244007364334,182652.87761211582,0.6826208038863706,279677,16014,0.31803974234110177
1085,10,90,0.20320000000000002,1137.0043427717399,10,10,0,0,54869,51920,2859,90,0.9462538045162113,182655.41492456108,0.6825110464505303,279727,16014,0.3137205908118962
1086,10,90,0.20320000000000002,1137.2075427717398,10,10,0,0,54879,51930,2859,90,0.9462635980976329,182657.9513302556,0.6824013312859919,279777,16014,0.3094014392826906
1087,10,90,0.20320000000000002,1137.4107427717397,10,10,0,0,54889,51940,2859,90,0.9462733881105504,182660.48682968537,0.6822916583683403,279827,16014,0.305082287753485
1088,10,90,0.20320000000000002,1137.6139427717396,10,10,0,0,54899,51950,2859,90,0.9462831745569136,182663.021423336,0.6821820276731786,279877,16014,0.3007631362242794
1089,10,90,0.20320000000000002,1137.8171427717396,10,10,0,0,54909,51960,2859,90,0.9462929574386713,182665.55511169278,0.6820724391761289,279927,16014,0.29644398469507377
1090,10,90,0.20320000000000002,1138.0203427717395,10,10,0,0,54919,51970,2859,90,0.9463027367577705,182668.08789524066,0.6819628928528323,279977,16014,0.2921248331658681
1091,10,90,0.20320000000000002,1138.2235427717394,10,10,0,0,54929,51980,2859,90,0.9463125125161572,182670.6197744642,0.6818533886789482,280027,16014,0.28780568163666254
1092,10,90,0.20320000000000002,1138.4267427717393,10,10,0,0,54939,51990,2859,90,0.9463222847157757,182673.15074984767,0.6817439266301552,280077,16014,0.28348653010745695
1093,10,90,0.20320000000000002,1138.6299427717393,10,10,0,0,54949,52000,2859,90,0.9463320533585688,182675.68082187496,0.6816345066821501,280127,16014,0.27916737857825136
1094,10,90,0.20320000000000002,1138.8331427717392,10,10,0,0,54959,52010,2859,90,0.9463418184464782,182678.20999102964,0.6815251288106488,280177,16014,0.27484822704904577
1095,10,90,0.20320000000000002,1139.036342771739,10,10,0,0,54969,52020,2859,90,0.946351579981444,182680.73825779487,0.6814157929913855,280227,16014,0.2705290755198401
1096,9,91,0.20090354229664004,1139.2372463140357,10,9,0,1,54979,52029,2859,91,0.9463431492024228,182680.12275173797,0.6813177476873546,280276,16014,0.2662614870862214
1097,9,91,0.18288000000000001,1139.4201263140358,9,9,0,0,54988,52038,2859,91,0.9463519313304721,182682.3971184016,0.6812176581764302,280321,16014,0.26239858698319785
1098,9,91,0.18288000000000001,1139.6030063140358,9,9,0,0,54997,52047,2859,91,0.9463607105842137,182684.67075509843,0.6811176032805885,280366,16014,0.25853568688017436
1099,9,91,0.18288000000000001,1139.785886314036,9,9,0,0,55006,52056,2859,91,0.9463694869650584,182686.94366217984,0.6810175829818752,280411,16014,0.2546727867771509
1100,9,91,0.18288000000000001,1139.968766314036,9,9,0,0,55015,52065,2859,91,0.9463782604744161,182689.215839997,0.6809175972623492,280456,16014,0.2508098866741273
1101,9,91,0.18288000000000001,1140.151646314036,9,9,0,0,55024,52074,2859,91,0.9463870311136958,182691.48728890077,0.680817646104081,280501,16014,0.24694698657110384
1102,9,91,0.18288000000000001,1140.334526314036,9,9,0,0,55033,52083,2859,91,0.9463957988843058,182693.7580092419,0.6807177294891547,280546,16014,0.24308408646808033
1103,9,91,0.18288000000000001,1140.5174063140362,9,9,0,0,55042,52092,2859,91,0.946404563787653,182696.02800137084,0.6806178473996648,280591,16014,0.2392211863650568
1104,9,91,0.18288000000000001,1140.7002863140362,9,9,0,0,55051,52101,2859,91,0.9464133258251439,182698.29726563784,0.6805179998177204,280636,16014,0.2353582862620333
1105,9,91,0.18288000000000001,1140.8831663140363,9,9,0,0,55060,52110,2859,91,0.9464220849981838,182700.56580239293,0.6804181867254415,280681,16014,0.23149538615900978
1106,9,91,0.18288000000000001,1141.0660463140364,9,9,0,0,55069,52119,2859,91,0.946430841308177,182702.8336119859,0.680318408104961,280726,16014,0.2276324860559863
1107,9,91,0.18288000000000001,1141.2489263140365,9,9,0,0,55078,52128,2859,91,0.9464395947565271,182705.10069476633,0.6802186639384241,280771,16014,0.22376958595296276
1108,8,92,0.1696828271531465,1141.4186091411896,9,8,0,1,55087,52136,2859,92,0.9464301922413637,182705.97511714813,0.6801288822275489,280812,16014,0.2201999385953003
1109,8,92,0.16256,1141.5811691411895,8,8,0,0,55095,52144,2859,92,0.9464379707777475,182707.98926800056,0.6800387182680144,280852,16014,0.21678856669872562
1110,8,92,0.16256,1141.7437291411895,8,8,0,0,55103,52152,2859,92,0.9464457470555142,182710.0028453086,0.6799485819703788,280892,16014,0.213377194802151
1111,8,92,0.16256,1141.9062891411895,8,8,0,0,55111,52160,2859,92,0.9464535210756473,182712.0158493172,0.6798584733219141,280932,16014,0.20996582290557636
1112,8,92,0.16256,1142.0688491411895,8,8,0,0,55119,52168,2859,92,0.9464612928391298,182714.02828027113,0.6797683923099006,280972,16014,0.20655445100900172
1113,8,92,0.16256,1142.2314091411895,8,8,0,0,55127,52176,2859,92,0.9464690623469443,182716.0401384151,0.6796783389216259,281012,16014,0.2031430791124271
1114,8,92,0.16256,1142.3939691411895,8,8,0,0,55135,52184,2859,92,0.9464768296000725,182718.05142399357,0.6795883131443853,281052,16014,0.19973170721585248
1115,8,92,0.16256,1142.5565291411895,8,8,0,0,55143,52192,2859,92,0.9464845945994959,182720.06213725102,0.6794983149654826,281092,16014,0.19632033531927784
1116,8,92,0.16256,1142.7190891411894,8,8,0,0,55151,52200,2859,92,0.946492357346195,182722.07227843165,0.6794083443722283,281132,16014,0.1929089634227032
1117,8,92,0.16256,1142.8816491411894,8,8,0,0,55159,52208,2859,92,0.9465001178411502,182724.08184777957,0.6793184013519417,281172,16014,0.1894975915261286
1118,8,92,0.16256,1143.0442091411894,8,8,0,0,55167,52216,2859,92,0.9465078760853409,182726.09084553877,0.6792284858919492,281212,16014,0.18608621962955393
1119,8,92,0.16256,1143.2067691411894,8,8,0,0,55175,52224,2859,92,0.9465156320797463,182728.09927195308,0.6791385979795854,281252,16014,0.18267484773297932
1120,8,92,0.16256,1143.3693291411894,8,8,0,0,55183,52232,2859,92,0.9465233858253448,182730.10712726618,0.6790487376021926,281292,16014,0.17926347583640467
