round,round_airtime_s,elapsed_channel_time_s,alive_nodes,dead_nodes,residual_energy_j,generated_packets,delivered_packets,energy_drops,pdr,avg_delay_s,throughput_bps
1217,0.272,1102.031999999995,17,83,1.0934222205702173,68877,68794,83,0.9987949533225895,0.5552444434543751,249698.73833064854
1218,0.272,1102.3039999999949,17,83,1.087336289773644,68894,68811,83,0.9987952506749499,0.5551430911707452,249698.81266873865
1219,0.272,1102.5759999999948,17,83,1.0812503589770708,68911,68828,83,0.9987955478805997,0.5550417889536238,249698.88697015107
1220,0.272,1102.8479999999947,17,83,1.0751644281804973,68928,68845,83,0.9987958449396471,0.5549405367659218,249698.96123491297
1221,0.272,1103.1199999999947,17,83,1.069078497383924,68945,68862,83,0.998796141852201,0.554839334570587,249699.03546305146
1222,0.272,1103.3919999999946,17,83,1.0629925665873508,68962,68879,83,0.9987964386183695,0.5547381823306033,249699.1096545936
1223,0.272,1103.6639999999945,17,83,1.0569066357907773,68979,68896,83,0.998796735238261,0.5546370800089918,249699.18380956646
1224,0.272,1103.9359999999945,17,83,1.0508207049942038,68996,68913,83,0.9987970317119833,0.5545360275688095,249699.25792799707
1225,0.272,1104.2079999999944,17,83,1.0447347741976305,69013,68930,83,0.9987973280396447,0.5544350249731502,249699.33200991244
1226,0.272,1104.4799999999943,17,83,1.0386488434010572,69030,68947,83,0.998797624221353,0.5543340721851439,249699.40605533955
1227,0.272,1104.7519999999943,17,83,1.032562912604484,69047,68964,83,0.9987979202572161,0.554233169167957,249699.48006430533
1228,0.272,1105.0239999999942,17,83,1.0264769818079105,69064,68981,83,0.9987982161473415,0.5541323158847923,249699.55403683672
1229,0.272,1105.2959999999941,17,83,1.0203910510113374,69081,68998,83,0.9987985118918371,0.5540315122988887,249699.62797296062
1230,0.272,1105.567999999994,16,84,1.0146453024705737,69098,69014,84,0.9987843352919042,0.553936683700538,249696.0838229774
1231,0.256,1105.8239999999942,16,84,1.0089661523099807,69114,69030,84,0.9987846167202014,0.5538400447952939,249696.15418005167
1232,0.256,1106.0799999999942,16,84,1.0032870021493878,69130,69046,84,0.9987848980182266,0.5537434506782339,249696.22450455793
1233,0.256,1106.3359999999943,16,84,0.9976078519887948,69146,69062,84,0.99878517918607,0.5536469013182292,249696.2947965188
1234,0.256,1106.5919999999944,16,84,0.9919287018282017,69162,69078,84,0.9987854602238223,0.5535503966841796,249696.36505595685
1235,0.256,1106.8479999999945,16,84,0.9862495516676087,69178,69094,84,0.9987857411315736,0.5534539367450135,249696.43528289464
1236,0.256,1107.1039999999946,16,84,0.9805704015070158,69194,69110,84,0.9987860219094141,0.5533575214696884,249696.50547735475
1237,0.256,1107.3599999999947,16,84,0.9748912513464227,69210,69126,84,0.998786302557434,0.5532611508271906,249696.57563935968
1238,0.256,1107.6159999999948,16,84,0.9692121011858297,69226,69142,84,0.998786583075723,0.5531648247865347,249696.64576893192
1239,0.256,1107.8719999999948,16,84,0.9635329510252366,69242,69158,84,0.9987868634643713,0.5530685433167644,249696.715866094
1240,0.256,1108.127999999995,16,84,0.9578538008646438,69258,69174,84,0.9987871437234688,0.5529723063869517,249696.78593086833
1241,0.256,1108.383999999995,16,84,0.9521746507040507,69274,69190,84,0.998787423853105,0.5528761139661975,249696.8559632774
1242,0.256,1108.639999999995,16,84,0.9464955005434577,69290,69206,84,0.9987877038533699,0.5527799660236311,249696.9259633436
1243,0.256,1108.8959999999952,16,84,0.9408163503828646,69306,69222,84,0.9987879837243528,0.5526838625284103,249696.9959310893
1244,0.256,1109.1519999999953,16,84,0.9351372002222716,69322,69238,84,0.9987882634661435,0.5525878034497216,249697.06586653696
1245,0.256,1109.4079999999954,16,84,0.9294580500616788,69338,69254,84,0.9987885430788312,0.5524917887567798,249697.13576970887
1246,0.256,1109.6639999999954,16,84,0.9237788999010856,69354,69270,84,0.9987888225625055,0.5523958184188283,249697.2056406274
1247,0.256,1109.9199999999955,16,84,0.9180997497404926,69370,69286,84,0.9987891019172553,0.5522998924051388,249697.27547931482
1248,0.256,1110.1759999999956,16,84,0.9124205995798997,69386,69302,84,0.9987893811431701,0.5522040106850113,249697.3452857935
1249,0.256,1110.4319999999957,16,84,0.9067414494193066,69402,69318,84,0.9987896602403389,0.5521081732277743,249697.41506008568
1250,0.256,1110.6879999999958,16,84,0.9010622992587136,69418,69334,84,0.9987899392088507,0.5520123800027846,249697.48480221364
1251,0.256,1110.9439999999959,16,84,0.8953831490981206,69434,69350,84,0.9987902180487945,0.5519166309794271,249697.55451219957
1252,0.256,1111.199999999996,16,84,0.8897039989375276,69450,69366,84,0.9987904967602592,0.5518209261271153,249697.62419006572
1253,0.256,1111.455999999996,16,84,0.8840248487769347,69466,69382,84,0.9987907753433334,0.5517252654152905,249697.69383583424
1254,0.256,1111.7119999999961,16,84,0.8783456986163416,69482,69398,84,0.998791053798106,0.5516296488134225,249697.76344952735
1255,0.256,1111.9679999999962,16,84,0.8726665484557485,69498,69414,84,0.9987913321246654,0.551534076291009,249697.83303116722
1256,0.256,1112.2239999999963,16,84,0.8669873982951555,69514,69430,84,0.9987916103231004,0.5514385478175761,249697.90258077593
1257,0.256,1112.4799999999964,16,84,0.8613082481345624,69530,69446,84,0.9987918883934992,0.5513430633626777,249697.9720983756
1258,0.256,1112.7359999999965,16,84,0.8556290979739696,69546,69462,84,0.9987921663359504,0.5512476228958959,249698.04158398838
1259,0.256,1112.9919999999966,16,84,0.8499499478133765,69562,69478,84,0.9987924441505419,0.5511522263868409,249698.11103763626
1260,0.256,1113.2479999999966,16,84,0.8442707976527835,69578,69494,84,0.9987927218373623,0.5510568738051506,249698.18045934135
1261,0.256,1113.5039999999967,16,84,0.8385916474921906,69594,69510,84,0.9987929993964997,0.5509615651204912,249698.24984912566
1262,0.256,1113.7599999999968,16,84,0.8329124973315974,69610,69526,84,0.998793276828042,0.5508663003025566,249698.3192070112
1263,0.256,1114.015999999997,16,84,0.8272333471710045,69626,69542,84,0.998793554132077,0.5507710793210686,249698.38853301998
1264,0.256,1114.271999999997,16,84,0.8215541970104114,69642,69558,84,0.998793831308693,0.5506759021457771,249698.45782717393
1265,0.256,1114.527999999997,15,85,0.8159770573795642,69658,69573,85,0.9987797525050963,0.5505877481858369,249694.93812627473
1266,0.24,1114.767999999997,15,85,0.8106932447767022,69673,69588,85,0.9987800152139279,0.5504968731334497,249695.00380348263
1267,0.24,1115.007999999997,15,85,0.8054094321738401,69688,69603,85,0.9987802778096659,0.5504060372496554,249695.06945241714
1268,0.24,1115.247999999997,15,85,0.8001256195709782,69703,69618,85,0.9987805402923834,0.550315240509136,249695.1350730965
1269,0.24,1115.487999999997,15,85,0.7948418069681162,69718,69633,85,0.9987808026621533,0.5502244828865955,249695.20066553896
1270,0.24,1115.727999999997,15,85,0.7895579943652542,69733,69648,85,0.9987810649190484,0.5501337643567593,249695.26622976275
1271,0.24,1115.9679999999971,15,85,0.7842741817623923,69748,69663,85,0.9987813270631416,0.550043084894375,249695.33176578605
1272,0.24,1116.2079999999971,15,85,0.7789903691595303,69763,69678,85,0.9987815890945057,0.5499524444742115,249695.39727362705
1273,0.24,1116.4479999999971,15,85,0.7737065565566683,69778,69693,85,0.9987818510132134,0.54986184307106,249695.46275330396
1274,0.24,1116.6879999999971,15,85,0.7684227439538063,69793,69708,85,0.9987821128193372,0.5497712806597328,249695.52820483493
1275,0.24,1116.9279999999972,15,85,0.7631389313509442,69808,69723,85,0.9987823745129498,0.5496807572150643,249695.5936282381
1276,0.24,1117.1679999999972,15,85,0.7578551187480824,69823,69738,85,0.9987826360941238,0.5495902727119102,249695.65902353157
1277,0.24,1117.4079999999972,15,85,0.7525713061452204,69838,69753,85,0.9987828975629314,0.5494998271251482,249695.72439073346
1278,0.24,1117.6479999999972,15,85,0.7472874935423583,69853,69768,85,0.9987831589194451,0.5494094204296773,249695.78972986192
1279,0.24,1117.8879999999972,15,85,0.7420036809394964,69868,69783,85,0.9987834201637373,0.5493190526004185,249695.85504093496
1280,0.24,1118.1279999999972,15,85,0.7367198683366345,69883,69798,85,0.9987836812958802,0.5492287236123137,249695.9203239707
1281,0.24,1118.3679999999972,15,85,0.7314360557337725,69898,69813,85,0.9987839423159461,0.5491384334403269,249695.98557898714
1282,0.24,1118.6079999999972,15,85,0.7261522431309104,69913,69828,85,0.998784203224007,0.5490481820594433,249696.05080600237
1283,0.24,1118.8479999999972,15,85,0.7208684305280484,69928,69843,85,0.998784464020135,0.5489579694446699,249696.11600503436
1284,0.24,1119.0879999999972,15,85,0.7155846179251866,69943,69858,85,0.9987847247044022,0.5488677955710348,249696.18117610115
1285,0.24,1119.3279999999972,15,85,0.7103008053223245,69958,69873,85,0.9987849852768804,0.5487776604135878,249696.24631922072
1286,0.24,1119.5679999999973,15,85,0.7050169927194626,69973,69888,85,0.9987852457376417,0.5486875639473999,249696.31143441104
1287,0.24,1119.8079999999973,15,85,0.6997331801166007,69988,69903,85,0.9987855060867578,0.5485975061475639,249696.37652169005
1288,0.24,1120.0479999999973,15,85,0.6944493675137386,70003,69918,85,0.9987857663243004,0.5485074869891934,249696.4415810757
1289,0.24,1120.2879999999973,15,85,0.6891655549108766,70018,69933,85,0.9987860264503413,0.5484175064474238,249696.50661258594
1290,0.24,1120.5279999999973,15,85,0.6838817423080147,70033,69948,85,0.9987862864649523,0.5483275644974118,249696.57161623865
1291,0.24,1120.7679999999973,15,85,0.6785979297051526,70048,69963,85,0.9987865463682046,0.5482376611143351,249696.63659205177
1292,0.24,1121.0079999999973,15,85,0.6733141171022907,70063,69978,85,0.9987868061601701,0.548147796273393,249696.70154004314
1293,0.24,1121.2479999999973,15,85,0.6680303044994287,70078,69993,85,0.9987870658409201,0.548057969949806,249696.76646023063
1294,0.24,1121.4879999999973,15,85,0.6627464918965668,70093,70008,85,0.9987873254105261,0.5479681821188156,249696.83135263209
1295,0.24,1121.7279999999973,15,85,0.6574626792937048,70108,70023,85,0.9987875848690592,0.5478784327556847,249696.89621726537
1296,0.24,1121.9679999999973,15,85,0.6521788666908428,70123,70038,85,0.9987878442165908,0.5477887218356975,249696.9610541483
1297,0.24,1122.2079999999974,15,85,0.6468950540879808,70138,70053,85,0.9987881034531922,0.5476990493341591,249697.02586329865
1298,0.24,1122.4479999999974,15,85,0.6416112414851188,70153,70068,85,0.9987883625789347,0.5476094152263961,249697.09064473424
1299,0.24,1122.6879999999974,15,85,0.6363274288822569,70168,70083,85,0.9987886215938889,0.5475198194877557,249697.15539847282
1300,0.24,1122.9279999999974,14,86,0.6310580434157695,70183,70097,86,0.9987746320333984,0.5474346336078747,249693.65800835018
1301,0.224,1123.1519999999973,14,86,0.6261588572953201,70197,70111,86,0.9987748764192202,0.5473494817483989,249693.71910480564
1302,0.224,1123.3759999999972,14,86,0.6212596711748706,70211,70125,86,0.9987751207075815,0.5472643638889525,249693.78017689596
1303,0.224,1123.5999999999972,14,86,0.6163604850544213,70225,70139,86,0.9987753648985404,0.547179280009176,249693.84122463572
1304,0.224,1123.823999999997,14,86,0.6114612989339718,70239,70153,86,0.9987756089921553,0.5470942300887262,249693.9022480395
1305,0.224,1124.047999999997,14,86,0.6065621128135226,70253,70167,86,0.9987758529884845,0.5470092141072757,249693.96324712178
1306,0.224,1124.271999999997,14,86,0.6016629266930731,70267,70181,86,0.998776096887586,0.5469242320445137,249694.02422189715
1307,0.224,1124.495999999997,14,86,0.5967637405726238,70281,70195,86,0.9987763406895178,0.5468392838801455,249694.08517238015
1308,0.224,1124.7199999999968,14,86,0.5918645544521743,70295,70209,86,0.9987765843943381,0.5467543695938928,249694.14609858525
1309,0.224,1124.9439999999968,14,86,0.586965368331725,70309,70223,86,0.998776828002105,0.5466694891654931,249694.20700052698
1310,0.224,1125.1679999999967,14,86,0.5820661822112756,70323,70237,86,0.9987770715128763,0.5465846425747003,249694.2678782198
1311,0.224,1125.3919999999966,14,86,0.5771669960908262,70337,70251,86,0.99877731492671,0.5464998298012843,249694.32873167825
1312,0.224,1125.6159999999966,14,86,0.5722678099703769,70351,70265,86,0.9987775582436639,0.5464150508250314,249694.38956091675
1313,0.224,1125.8399999999965,13,87,0.5677199813595749,70365,70278,87,0.9987635898529098,0.5463364715678785,249690.89746322823
1314,0.20800000000000002,1126.0479999999966,13,87,0.5632018701496432,70378,70291,87,0.9987638182386541,0.5462563280003684,249690.9545596643
1315,0.20800000000000002,1126.2559999999967,13,87,0.5586837589397113,70391,70304,87,0.9987640465400406,0.5461762140717515,249691.0116350109
1316,0.20800000000000002,1126.4639999999968,13,87,0.5541656477297796,70404,70317,87,0.998764274757116,0.5460961297655895,249691.06868927972
1317,0.20800000000000002,1126.6719999999968,13,87,0.5496475365198479,70417,70330,87,0.9987645028899271,0.5460160750654555,249691.12572248248
1318,0.20800000000000002,1126.879999999997,13,87,0.5451294253099161,70430,70343,87,0.9987647309385205,0.5459360499549354,249691.1827346308
1319,0.20800000000000002,1127.087999999997,13,87,0.5406113140999843,70443,70356,87,0.9987649589029428,0.5458560544176267,249691.23972573638
1320,0.20800000000000002,1127.295999999997,13,87,0.5360932028900526,70456,70369,87,0.9987651867832406,0.5457760884371397,249691.2966958108
1321,0.20800000000000002,1127.5039999999972,13,87,0.5315750916801208,70469,70382,87,0.9987654145794604,0.545696151997096,249691.35364486574
1322,0.20800000000000002,1127.7119999999973,13,87,0.527056980470189,70482,70395,87,0.9987656422916489,0.5456162450811299,249691.41057291284
1323,0.20800000000000002,1127.9199999999973,13,87,0.5225388692602573,70495,70408,87,0.9987658699198525,0.5455363676728876,249691.4674799637
1324,0.20800000000000002,1128.1279999999974,13,87,0.5180207580503254,70508,70421,87,0.9987660974641176,0.5454565197560274,249691.52436602995
1325,0.20800000000000002,1128.3359999999975,13,87,0.5135026468403937,70521,70434,87,0.9987663249244906,0.5453767013142194,249691.5812311232
1326,0.20800000000000002,1128.5439999999976,13,87,0.508984535630462,70534,70447,87,0.998766552301018,0.5452969123311463,249691.63807525503
1327,0.20800000000000002,1128.7519999999977,13,87,0.5044664244205302,70547,70460,87,0.998766779593746,0.5452171527905023,249691.694898437
1328,0.20800000000000002,1128.9599999999978,13,87,0.4999483132105985,70560,70473,87,0.9987670068027211,0.545137422675994,249691.75170068076
1329,0.20800000000000002,1129.1679999999978,13,87,0.4954302020006667,70573,70486,87,0.9987672339279895,0.5450577219713397,249691.80848199784
1330,0.20800000000000002,1129.375999999998,13,87,0.49091209079073495,70586,70499,87,0.9987674609695973,0.5449780506602702,249691.8652423998
1331,0.20800000000000002,1129.583999999998,13,87,0.48639397958080316,70599,70512,87,0.9987676879275911,0.5448984087265276,249691.9219818982
1332,0.20800000000000002,1129.791999999998,13,87,0.4818758683708714,70612,70525,87,0.9987679148020167,0.5448187961538666,249691.97870050458
1333,0.20800000000000002,1129.9999999999982,12,88,0.47753470903085277,70625,70537,88,0.998753982300885,0.544743972683235,249688.49557522163
1334,0.192,1130.1919999999982,12,88,0.47339182434145355,70637,70549,88,0.9987541939776604,0.5446691746667318,249688.5484944155
1335,0.192,1130.3839999999982,12,88,0.46924893965205433,70649,70561,88,0.9987544055825277,0.5445944020913701,249688.60139563231
1336,0.192,1130.5759999999982,12,88,0.4651060549626552,70661,70573,88,0.9987546171155234,0.5445196549441723,249688.65427888124
1337,0.192,1130.7679999999982,12,88,0.46096317027325595,70673,70585,88,0.9987548285766842,0.5444449332121695,249688.70714417144
1338,0.192,1130.9599999999982,12,88,0.4568202855838568,70685,70597,88,0.9987550399660465,0.5443702368824013,249688.75999151202
1339,0.192,1131.1519999999982,12,88,0.4526774008944576,70697,70609,88,0.9987552512836471,0.5442955659419166,249688.81282091216
1340,0.192,1131.3439999999982,12,88,0.4485345162050584,70709,70621,88,0.9987554625295224,0.5442209203777729,249688.865632381
1341,0.192,1131.5359999999982,12,88,0.44439163151565925,70721,70633,88,0.998755673703709,0.5441463001770364,249688.91842592764
1342,0.192,1131.7279999999982,12,88,0.44024874682626003,70733,70645,88,0.9987558848062432,0.544071705326782,249688.9712015612
1343,0.192,1131.9199999999983,12,88,0.43610586213686087,70745,70657,88,0.9987560958371616,0.5439971358140937,249689.0239592908
1344,0.192,1132.1119999999983,11,89,0.431993456125379,70757,70668,89,0.9987421739191882,0.5439293687015865,249685.54347979743
1345,0.176,1132.2879999999982,11,89,0.4282226179230913,70768,70679,89,0.9987423694325118,0.5438598116780234,249685.59235812837
1346,0.176,1132.4639999999981,11,89,0.42445177972080367,70779,70690,89,0.9987425648850647,0.5437902763018577,249685.64122126662
1347,0.176,1132.639999999998,11,89,0.42068094151851604,70790,70701,89,0.9987427602768753,0.5437207625629853,249685.69006921924
1348,0.176,1132.815999999998,11,89,0.4169101033162284,70801,70712,89,0.9987429556079717,0.5436512704513085,249685.73890199335
1349,0.176,1132.991999999998,11,89,0.4131392651139408,70812,70723,89,0.9987431508783822,0.5435817999567357,249685.787719596
1350,0.176,1133.1679999999978,11,89,0.4093684269116531,70823,70734,89,0.9987433460881352,0.543512351069182,249685.83652203428
1351,0.176,1133.3439999999978,11,89,0.4055975887093655,70834,70745,89,0.998743541237259,0.5434429237785684,249685.88530931523
1352,0.176,1133.5199999999977,10,90,0.40197412008974004,70845,70755,90,0.9987296210035994,0.5433809574543829,249682.40525090037
1353,0.16,1133.6799999999978,10,90,0.39857321337383006,70855,70765,90,0.9987298002963799,0.5433167476387324,249682.45007409548
1354,0.16,1133.8399999999979,10,90,0.39517230665792014,70865,70775,90,0.9987299795385592,0.5432525559678549,249682.49488464027
1355,0.16,1133.999999999998,10,90,0.39177139994201027,70875,70785,90,0.9987301587301587,0.5431883824340605,249682.53968254014
1356,0.16,1134.159999999998,10,90,0.3883704932261003,70885,70795,90,0.9987303378711998,0.5431242270296632,249682.5844678004
1357,0.16,1134.3199999999981,10,90,0.3849695865101904,70895,70805,90,0.9987305169617039,0.5430600897469818,249682.6292404264
1358,0.16,1134.4799999999982,10,90,0.38156867979428044,70905,70815,90,0.9987306960016924,0.5429959705783391,249682.6740004235
1359,0.16,1134.6399999999983,10,90,0.3781677730783706,70915,70825,90,0.9987308749911866,0.5429318695160624,249682.71874779704
1360,0.16,1134.7999999999984,10,90,0.37476686636246065,70925,70835,90,0.998731053930208,0.5428677865524834,249682.76348255234
1361,0.16,1134.9599999999984,10,90,0.3713659596465507,70935,70845,90,0.9987312328187777,0.5428037216799378,249682.80820469477
1362,0.16,1135.1199999999985,10,90,0.3679650529306408,70945,70855,90,0.9987314116569174,0.5427396748907661,249682.85291422965
1363,0.16,1135.2799999999986,10,90,0.3645641462147309,70955,70865,90,0.998731590444648,0.5426756461773128,249682.8976111623
1364,0.16,1135.4399999999987,10,90,0.361163239498821,70965,70875,90,0.9987317691819911,0.5426116355319268,249682.94229549807
1365,0.16,1135.5999999999988,10,90,0.35776233278291103,70975,70885,90,0.9987319478689679,0.5425476429469612,249682.98696724226
1366,0.16,1135.7599999999989,10,90,0.35436142606700116,70985,70895,90,0.9987321265055997,0.5424836684147738,249683.0316264002
1367,0.16,1135.919999999999,10,90,0.3509605193510912,70995,70905,90,0.9987323050919079,0.5424197119277262,249683.0762729772
1368,0.16,1136.079999999999,10,90,0.34755961263518137,71005,70915,90,0.9987324836279136,0.5423557734781846,249683.12090697858
1369,0.16,1136.239999999999,10,90,0.3441587059192714,71015,70925,90,0.998732662113638,0.5422918530585196,249683.16552840968
1370,0.16,1136.3999999999992,10,90,0.34075779920336147,71025,70935,90,0.9987328405491024,0.5422279506611057,249683.21013727578
1371,0.16,1136.5599999999993,10,90,0.3373568924874516,71035,70945,90,0.9987330189343282,0.5421640662783223,249683.2547335822
1372,0.16,1136.7199999999993,10,90,0.33395598577154173,71045,70955,90,0.9987331972693363,0.5421001999025525,249683.29931733423
1373,0.16,1136.8799999999994,10,90,0.33055507905563175,71055,70965,90,0.9987333755541482,0.542036351526184,249683.34388853717
1374,0.16,1137.0399999999995,10,90,0.3271541723397219,71065,70975,90,0.9987335537887849,0.5419725211416089,249683.38844719634
1375,0.16,1137.1999999999996,10,90,0.3237532656238119,71075,70985,90,0.9987337319732676,0.5419087087412231,249683.43299331702
1376,0.16,1137.3599999999997,10,90,0.3203523589079021,71085,70995,90,0.9987339101076177,0.5418449143174274,249683.4775269045
1377,0.16,1137.5199999999998,10,90,0.3169514521919921,71095,71005,90,0.9987340881918559,0.5417811378626266,249683.52204796404
1378,0.16,1137.6799999999998,10,90,0.3135505454760822,71105,71015,90,0.9987342662260038,0.5417173793692296,249683.566556501
1379,0.16,1137.84,10,90,0.3101496387601723,71115,71025,90,0.9987344442100823,0.5416536388296498,249683.61105252057
1380,0.16,1138.0,10,90,0.30674873204426245,71125,71035,90,0.9987346221441125,0.5415899162363048,249683.65553602812
1381,0.16,1138.16,10,90,0.30334782532835247,71135,71045,90,0.9987348000281155,0.5415262115816166,249683.70000702888
1382,0.16,1138.3200000000002,10,90,0.2999469186124426,71145,71055,90,0.9987349778621126,0.5414625248580113,249683.7444655281
1383,0.16,1138.4800000000002,10,90,0.2965460118965327,71155,71065,90,0.9987351556461247,0.5413988560579192,249683.7889115311
1384,0.16,1138.6400000000003,10,90,0.29314510518062276,71165,71075,90,0.9987353333801728,0.5413352051737751,249683.83334504312
1385,0.16,1138.8000000000004,10,90,0.28974419846471283,71175,71085,90,0.9987355110642782,0.5412715721980179,249683.87776606946
1386,0.16,1138.9600000000005,10,90,0.2863432917488029,71185,71095,90,0.9987356886984617,0.5412079571230908,249683.92217461532
1387,0.16,1139.1200000000006,10,90,0.28294238503289304,71195,71105,90,0.9987358662827446,0.5411443599414412,249683.96657068603
1388,0.16,1139.2800000000007,10,90,0.27954147831698317,71205,71115,90,0.9987360438171476,0.5410807806455209,249684.0109542868
1389,0.16,1139.4400000000007,10,90,0.2761405716010732,71215,71125,90,0.998736221301692,0.5410172192277857,249684.05532542284
1390,0.16,1139.6000000000008,10,90,0.2727396648851633,71225,71135,90,0.9987363987363987,0.5409536756806957,249684.0996840995
1391,0.16,1139.760000000001,10,90,0.26933875816925335,71235,71145,90,0.9987365761212887,0.5408901499967156,249684.14403032197
1392,0.16,1139.920000000001,9,91,0.2660181547962577,71245,71154,91,0.998722717383676,0.5408322051223549,249680.6793459188
1393,0.14400000000000002,1140.064000000001,9,91,0.2629765011718297,71254,71163,91,0.9987228787155809,0.5407740500686558,249680.719678895
1394,0.14400000000000002,1140.208000000001,9,91,0.25993484754740176,71263,71172,91,0.9987230400067356,0.540715909722861,249680.7600016837
1395,0.14400000000000002,1140.352000000001,9,91,0.25689319392297383,71272,71181,91,0.9987232012571556,0.5406577840793916,249680.8003142887
1396,0.14400000000000002,1140.496000000001,9,91,0.25385154029854584,71281,71190,91,0.9987233624668566,0.5405996731326714,249680.84061671392
1397,0.14400000000000002,1140.640000000001,9,91,0.2508098866741179,71290,71199,91,0.9987235236358536,0.5405415768771274,249680.88090896315
1398,0.14400000000000002,1140.784000000001,9,91,0.24776823304968998,71299,71208,91,0.9987236847641622,0.5404834953071889,249680.92119104034
1399,0.14400000000000002,1140.928000000001,9,91,0.24472657942526205,71308,71217,91,0.9987238458517979,0.5404254284172882,249680.96146294923
1400,0.14400000000000002,1141.072000000001,9,91,0.24168492580083403,71317,71226,91,0.9987240068987759,0.5403673762018607,249681.00172469375
1401,0.14400000000000002,1141.216000000001,9,91,0.2386432721764061,71326,71235,91,0.9987241679051118,0.5403093386553441,249681.04197627772
1402,0.14400000000000002,1141.360000000001,9,91,0.23560161855197817,71335,71244,91,0.9987243288708207,0.5402513157721794,249681.08221770497
1403,0.14400000000000002,1141.504000000001,9,91,0.23255996492755018,71344,71253,91,0.9987244897959183,0.5401933075468102,249681.12244897935
1404,0.14400000000000002,1141.648000000001,9,91,0.22951831130312225,71353,71262,91,0.9987246506804199,0.5401353139736826,249681.16267010474
1405,0.14400000000000002,1141.792000000001,9,91,0.2264766576786943,71362,71271,91,0.9987248115243407,0.5400773350472462,249681.20288108493
1406,0.14400000000000002,1141.936000000001,9,91,0.22343500405426636,71371,71280,91,0.9987249723276961,0.5400193707619528,249681.2430819238
1407,0.14400000000000002,1142.080000000001,8,92,0.22062971773186177,71380,71288,92,0.9987111235640236,0.5399676347977759,249677.78089100565
1408,0.128,1142.208000000001,8,92,0.2179435981282597,71388,71296,92,0.9987112680002241,0.5399152371944528,249677.8170000558
1409,0.128,1142.336000000001,8,92,0.21525747852465762,71396,71304,92,0.9987114124040563,0.5398628513486979,249677.85310101387
1410,0.128,1142.4640000000009,8,92,0.21257135892105558,71404,71312,92,0.9987115567755308,0.5398104772565545,249677.8891938825
1411,0.128,1142.5920000000008,8,92,0.2098852393174535,71412,71320,92,0.9987117011146586,0.5397581149140671,249677.92527866448
1412,0.128,1142.7200000000007,8,92,0.2071991197138514,71420,71328,92,0.9987118454214505,0.5397057643172825,249677.9613553625
1413,0.128,1142.8480000000006,8,92,0.20451300011024937,71428,71336,92,0.9987119896959176,0.5396534254622488,249677.99742397925
1414,0.128,1142.9760000000006,8,92,0.20182688050664732,71436,71344,92,0.9987121339380705,0.5396010983450161,249678.03348451748
1415,0.128,1143.1040000000005,8,92,0.19914076090304525,71444,71352,92,0.9987122781479201,0.5395487829616366,249678.0695369799
1416,0.128,1143.2320000000004,8,92,0.19645464129944315,71452,71360,92,0.9987124223254772,0.5394964793081635,249678.10558136922
1417,0.128,1143.3600000000004,8,92,0.1937685216958411,71460,71368,92,0.9987125664707529,0.5394441873806524,249678.14161768815
1418,0.128,1143.4880000000003,8,92,0.19108240209223903,71468,71376,92,0.9987127105837578,0.5393919071751605,249678.17764593937
1419,0.128,1143.6160000000002,8,92,0.188396282488637,71476,71384,92,0.9987128546645028,0.5393396386877467,249678.21366612564
1420,0.128,1143.7440000000001,8,92,0.1857101628850349,71484,71392,92,0.9987129987129987,0.5392873819144717,249678.24967824965
1421,0.128,1143.872,8,92,0.18302404328143285,71492,71400,92,0.9987131427292564,0.539235136851398,249678.28568231408
1422,0.128,1144.0,8,92,0.18033792367783077,71500,71408,92,0.9987132867132867,0.5391829034945899,249678.3216783217
1423,0.128,1144.128,8,92,0.1776518040742287,71508,71416,92,0.9987134306651004,0.5391306818401133,249678.35766627511
1424,0.128,1144.2559999999999,8,92,0.17496568447062663,71516,71424,92,0.9987135745847083,0.539078471884036,249678.3936461771
1425,0.128,1144.3839999999998,8,92,0.17227956486702456,71524,71432,92,0.9987137184721212,0.5390262736224275,249678.42961803035
1426,0.128,1144.5119999999997,7,93,0.16964624062763958,71532,71439,93,0.9986998825700386,0.5389798258478494,249674.9706425097
1427,0.112,1144.6239999999998,7,93,0.16731078918347944,71539,71446,93,0.9987000097848726,0.5389333871748144,249675.0024462182
1428,0.112,1144.7359999999999,7,93,0.1649753377393193,71546,71453,93,0.9987001369748134,0.5388869576006475,249675.03424370338
1429,0.112,1144.848,7,93,0.1626398862951592,71553,71460,93,0.9987002641398683,0.5388405371226749,249675.0660349671
1430,0.112,1144.96,7,93,0.16030443485099907,71560,71467,93,0.9987003912800447,0.5387941257382236,249675.09782001117
1431,0.112,1145.0720000000001,7,93,0.1579689834068389,71567,71474,93,0.9987005183953498,0.5387477234446219,249675.12959883743
1432,0.112,1145.1840000000002,6,94,0.15586505019541372,71574,71480,94,0.9986866739318747,0.5387072857669909,249671.66848296864
1433,0.096,1145.2800000000002,6,94,0.1538789224371703,71580,71486,94,0.9986867840178821,0.5386668548774323,249671.6960044705
1434,0.096,1145.3760000000002,6,94,0.15189279467892688,71586,71492,94,0.9986868940854357,0.5386264307742367,249671.7235213589
1435,0.096,1145.4720000000002,6,94,0.14990666692068347,71592,71498,94,0.9986870041345401,0.5385860134556958,249671.751033635
1436,0.096,1145.5680000000002,6,94,0.14792053916244002,71598,71504,94,0.9986871141652002,0.5385456029201017,249671.77854129998
